Date,open,high,low,close,n_bars
2025-07-15,0.65433,0.65753,0.65074,0.65181,1433
2025-07-16,0.65182,0.65539,0.64948,0.65222,1436
2025-07-17,0.65221,0.65232,0.64539,0.64973,1436
2025-07-18,0.64974,0.65404,0.64963,0.65049,1259
2025-07-20,0.65165,0.65171,0.65029,0.65119,170
2025-07-21,0.65119,0.6537,0.64975,0.65268,1425
2025-07-22,0.6527,0.65592,0.65034,0.65525,1428
2025-07-23,0.65525,0.66043,0.65497,0.66012,1432
2025-07-24,0.66011,0.66247,0.65857,0.65942,1436
2025-07-25,0.65942,0.65982,0.65504,0.65643,1259
2025-07-27,0.65714,0.65764,0.65686,0.65704,173
2025-07-28,0.65706,0.65854,0.65125,0.65214,1434
2025-07-29,0.65213,0.65296,0.64956,0.65128,1431
2025-07-30,0.65128,0.65285,0.64255,0.64448,1438
2025-07-31,0.6445,0.64759,0.6421,0.64273,1436
2025-08-01,0.64271,0.64929,0.64185,0.64684,1260
2025-08-03,0.64645,0.64724,0.64606,0.64687,166
2025-08-04,0.64684,0.64893,0.64586,0.64735,1434
2025-08-05,0.64737,0.64791,0.64493,0.64715,1437
2025-08-06,0.64715,0.65084,0.64707,0.64992,1428
2025-08-07,0.64993,0.65409,0.64891,0.65246,1435
2025-08-08,0.65249,0.65345,0.6511,0.65202,1258
2025-08-10,0.65197,0.65226,0.6516,0.6516,165
