pair,Date,rv_kiem,n_o,j_bcl,j_tho,n_nhay_bcl,n_nhay_tho,ti_chuky
AUDUSD,2010-03-18,4.248156688403147e-05,287,4.309924393436992e-06,5.406236476209466e-06,3,3,1.0316969203987836
AUDUSD,2010-03-19,4.008723416951974e-05,251,0.0,7.905942624883947e-06,0,3,0.9163321876198378
AUDUSD,2010-03-22,4.362787946699173e-05,285,3.0805733588805665e-06,6.5519362990716086e-06,1,3,1.2428338263947663
AUDUSD,2010-03-23,3.337334663969283e-05,287,2.9055283048609833e-06,1.7121004015624343e-06,3,1,1.134185333791767
AUDUSD,2010-03-24,6.653071556353102e-05,287,3.5445016541335525e-06,1.572846978903765e-05,2,8,1.082402497039955
AUDUSD,2010-03-25,4.5995730945335606e-05,287,2.060830186396243e-06,2.035668671270939e-06,2,1,1.140378416081194
AUDUSD,2010-03-26,6.099207740068425e-05,251,1.226922096360655e-06,1.598067518827774e-05,1,7,0.9412434676707563
AUDUSD,2010-03-29,3.0028322971322078e-05,287,3.493928210171253e-06,1.7195923558244431e-06,3,1,1.3257611433760117
AUDUSD,2010-03-30,3.0360515198404443e-05,286,2.0016936440468867e-06,2.0016936440468867e-06,1,1,1.1299479896774614
AUDUSD,2010-03-31,5.6589916054400734e-05,287,1.5819292922891908e-05,2.1721083305135082e-05,3,5,0.8306667348603313
AUDUSD,2010-04-01,2.9638721920596843e-05,282,0.0,0.0,0,0,0.8771786072673912
AUDUSD,2010-04-02,1.5118853885549124e-05,240,3.8058676476594367e-06,6.041484373369939e-06,4,8,0.8938260199180018
AUDUSD,2010-04-05,1.7945602518504732e-05,285,2.1824212580612895e-06,5.309706851342841e-06,4,11,1.5552561624566155
AUDUSD,2010-04-06,4.9214189854719355e-05,286,1.078842277432268e-05,1.1608852738884713e-05,3,3,1.113333586563138
AUDUSD,2010-04-07,3.0176323038620922e-05,287,1.4085314995443023e-06,1.966439233456912e-06,1,1,0.9606497862950738
AUDUSD,2010-04-08,3.0357827762988373e-05,287,4.1739922646422505e-07,0.0,1,0,0.909388026656465
AUDUSD,2010-04-09,2.625483615608652e-05,251,2.67534712105653e-06,3.6047316200848184e-06,2,2,0.8667362832651611
AUDUSD,2010-04-12,4.028115657393363e-05,287,7.357959761150011e-06,6.224727102615461e-06,4,3,1.4959480655763
AUDUSD,2010-04-13,3.338963442897691e-05,286,1.5876534335300743e-06,2.28726091865513e-06,2,1,1.0674077126655785
AUDUSD,2010-04-14,2.995396769002179e-05,287,5.599639972459825e-06,5.599639972459825e-06,1,1,0.913946591995837
AUDUSD,2010-04-15,2.2497387135741594e-05,287,7.33802650832309e-07,0.0,1,0,1.01834766592772
AUDUSD,2010-04-16,6.841684255678959e-05,251,8.723652313994583e-06,2.6025480653681138e-05,2,8,0.9044614772917121
AUDUSD,2010-04-19,5.092387216274326e-05,287,1.1679788006552895e-06,0.0,1,0,1.3717721957899447
AUDUSD,2010-04-20,4.061607148242048e-05,287,0.0,5.437444773201361e-06,0,2,0.9553520844918113
AUDUSD,2010-04-21,3.117001334411061e-05,287,5.705200767000486e-07,1.6652909320502027e-06,1,1,1.0693314364184057
AUDUSD,2010-04-22,4.210874979097779e-05,286,2.4306508511452513e-06,4.306924846996799e-06,2,2,1.0159906487872397
AUDUSD,2010-04-23,5.9910244847368096e-05,251,0.0,9.740154133102139e-06,0,5,0.9647044301207817
AUDUSD,2010-04-26,3.874188706775258e-05,287,8.985039916608799e-06,5.890620654523685e-06,6,3,1.2747665844610294
AUDUSD,2010-04-27,6.49197073331473e-05,287,1.0970672378779427e-05,9.250704135126468e-06,2,1,1.1687484805916146
AUDUSD,2010-04-28,8.878707371079054e-05,286,1.7907222246323934e-05,1.7907222246323934e-05,3,3,0.9175204827712393
AUDUSD,2010-04-29,3.028904644803423e-05,287,3.7755513940145833e-06,1.952933649983394e-06,3,1,1.221812594106714
AUDUSD,2010-04-30,5.0410031301474806e-05,251,6.012146208179188e-06,2.0107913892074968e-05,4,9,0.9593684984868251
AUDUSD,2010-05-03,2.949762230550093e-05,286,0.0,1.9723920184884225e-06,0,1,1.2113880486886262
AUDUSD,2010-05-04,7.747534677183255e-05,287,7.358496203824286e-06,2.660259382710749e-05,2,10,1.0408075875799343
AUDUSD,2010-05-05,8.969258402572659e-05,287,0.0,0.0,0,0,0.9845619554728635
AUDUSD,2010-05-06,0.0003333877574407428,287,0.00012492971221115422,0.00010733005626392027,9,6,1.1956651109534266
AUDUSD,2010-05-07,0.00027236731466209074,251,1.5533251565115705e-05,0.0,1,0,0.9814005585883628
AUDUSD,2010-05-10,0.00011566889568853487,287,0.0,9.39339387719047e-06,0,2,1.2217154131937598
AUDUSD,2010-05-11,8.906919234303085e-05,287,1.5120851200700572e-06,0.0,1,0,1.124348098875269
AUDUSD,2010-05-12,7.099452774674212e-05,287,9.149665781998226e-06,8.583782687362773e-06,3,2,1.0423269762004514
AUDUSD,2010-05-13,7.056415708973205e-05,287,1.5124232429449486e-06,0.0,1,0,1.1082881681180101
AUDUSD,2010-05-14,7.365673224822103e-05,251,0.0,0.0,0,0,0.9294228283491293
AUDUSD,2010-05-17,0.00015856974227843284,287,6.7902570564223765e-06,0.0,2,0,1.3778034384749844
AUDUSD,2010-05-18,0.00018191579089269633,287,2.6193692475775748e-05,2.029769299331275e-05,3,2,1.305265056301681
AUDUSD,2010-05-19,0.0003934130698692121,287,0.0,5.517796443414838e-05,0,4,0.9377981965356855
AUDUSD,2010-05-20,0.0007161352636260079,287,0.0001699302159424619,0.0001288662480694094,8,3,1.3085556262656843
AUDUSD,2010-05-21,0.000549965240487376,251,8.960666127302971e-05,8.960666127302971e-05,2,2,1.0632959857299102
AUDUSD,2010-05-24,0.00022250726237038168,287,3.9606976432498475e-05,3.9606976432498475e-05,3,3,1.4404279421187516
AUDUSD,2010-05-25,0.0002762777935059179,287,7.86063944154843e-06,2.173436619875552e-05,1,1,1.1044262086853833
AUDUSD,2010-05-26,0.0003011239237625351,287,1.0745902618843957e-05,4.7214905057182186e-05,1,2,0.961132732661409
AUDUSD,2010-05-27,0.00020308452127083468,287,0.0,0.0,0,0,1.0927655480143472
AUDUSD,2010-05-28,0.00014894013165895595,250,1.809496008869952e-05,1.809496008869952e-05,1,1,1.0522845035284174
AUDUSD,2010-05-31,0.00012161655271984093,287,4.190827305105577e-05,3.748417146276533e-05,4,2,1.1733145257433772
AUDUSD,2010-06-01,0.00019002880254421746,287,9.425714484343478e-06,1.0313225715675845e-05,3,1,1.18968610134888
AUDUSD,2010-06-02,0.00018330928350992798,287,4.720199193571904e-06,8.245525642813791e-06,1,1,1.1126325730118296
AUDUSD,2010-06-03,0.00015701409351743931,287,2.0671231905821944e-05,1.2816085611460841e-05,3,1,1.158701259653868
AUDUSD,2010-06-04,0.00020952798978148257,251,8.24446175529833e-05,8.083227058040566e-05,3,2,0.7893267466701575
AUDUSD,2010-06-07,0.00022384990504038343,287,6.017630845999643e-06,0.0,1,0,1.388916942560865
AUDUSD,2010-06-08,0.0002373828367516071,287,0.0,0.0,0,0,1.0919167517338528
AUDUSD,2010-06-09,0.00015366188652307888,287,2.8554282543376913e-06,0.0,1,0,1.15070489964586
AUDUSD,2010-06-10,0.0001720776482386375,287,0.0,1.1394207042718283e-05,0,1,0.9784119622754104
AUDUSD,2010-06-11,0.000128069207304184,251,8.06695528066716e-06,3.800725053923901e-05,1,4,0.9223022802600155
AUDUSD,2010-06-14,9.647349098929147e-05,287,7.051439407201419e-06,7.0790735921518786e-06,3,1,1.5027075126633438
AUDUSD,2010-06-15,9.614631514706263e-05,287,0.0,4.958553083588652e-06,0,1,0.9556527722072616
AUDUSD,2010-06-16,8.3775407877637e-05,287,0.0,1.4471719260457198e-05,0,6,0.9424360792629403
AUDUSD,2010-06-17,9.889428138601438e-05,287,2.2584186271030595e-06,0.0,1,0,0.9497639258682576
AUDUSD,2010-06-18,4.656235831881428e-05,251,1.3190553099985188e-06,0.0,1,0,1.0920796030124926
AUDUSD,2010-06-21,0.0001075994673833463,287,2.1704396217544784e-05,1.918143739956989e-05,3,2,1.3242007639762285
AUDUSD,2010-06-22,0.00015007927802188227,287,3.571235731505098e-05,3.2364091646911736e-05,2,1,1.0294202407129287
AUDUSD,2010-06-23,0.00012976512308742198,287,1.9823467046739404e-05,3.341554015234119e-05,4,6,0.9541939195323916
AUDUSD,2010-06-24,9.330555666549801e-05,287,0.0,0.0,0,0,0.9662915013816104
AUDUSD,2010-06-25,9.774647688951755e-05,251,2.2657464796894106e-06,5.904188851626364e-06,1,1,1.0184477351331185
AUDUSD,2010-06-28,6.0459995880593396e-05,284,0.0,0.0,0,0,1.4526609664507217
AUDUSD,2010-06-29,0.00012467516599429332,287,4.007070853194261e-06,2.1606538644239464e-05,1,3,1.0409451337264037
AUDUSD,2010-06-30,0.0001519502287507395,287,0.0,0.0,0,0,0.932769942238916
AUDUSD,2010-07-01,0.00023597648934744616,287,1.3350027884968473e-05,2.0499073413051434e-05,2,1,1.163418251580993
AUDUSD,2010-07-02,0.00010390708573085726,251,1.7077301415147912e-06,0.0,1,0,0.9246168168072687
AUDUSD,2010-07-05,6.601386373640788e-05,281,0.0,1.05314462035774e-05,0,5,1.3224254900213452
AUDUSD,2010-07-06,0.00012639239977187513,287,1.3285385205836933e-05,1.0767787037986168e-05,3,2,1.209218656371266
AUDUSD,2010-07-07,0.00010596214113031406,287,9.837240129494267e-06,1.425180391166399e-05,1,2,0.9933828807553271
AUDUSD,2010-07-08,0.000155321541470215,285,5.41035206679466e-05,5.41035206679466e-05,1,1,0.740728735768423
AUDUSD,2010-07-09,5.665021928066248e-05,251,8.304012256881071e-06,1.312604273200807e-05,2,4,0.9480280573982406
AUDUSD,2010-07-12,6.074142603454139e-05,285,2.2187437663816317e-06,0.0,1,0,1.3472559217969848
AUDUSD,2010-07-13,9.778645613395086e-05,286,7.416098338392443e-06,1.1592388841160229e-05,1,2,1.1131951365391557
AUDUSD,2010-07-14,8.283599744495916e-05,286,0.0,5.116339331519781e-06,0,1,0.9195589058761111
AUDUSD,2010-07-15,0.00016645601508723622,287,1.2219012815852457e-05,1.614548271536995e-05,2,2,1.0898682416902634
AUDUSD,2010-07-16,9.281522632885266e-05,251,2.975046313124343e-06,1.3570161773838683e-05,1,2,1.0245536837076796
AUDUSD,2010-07-19,9.200740349583897e-05,287,0.0,4.295420401743342e-06,0,1,1.2955267007133617
AUDUSD,2010-07-20,0.0001224767226059935,287,1.4491874032296407e-05,2.9191182394162645e-05,2,5,1.014654274840243
AUDUSD,2010-07-21,8.153855473753629e-05,287,1.4907387852976803e-05,1.4907387852976803e-05,1,1,1.0555947181509577
AUDUSD,2010-07-22,9.035595565017507e-05,286,6.1462038137237235e-06,6.1462038137237235e-06,1,1,0.9403190850556735
AUDUSD,2010-07-23,8.452477273746949e-05,251,1.0294660754980387e-05,1.1193946480213778e-05,2,2,1.0882810449557845
AUDUSD,2010-07-26,6.928670698736631e-05,285,2.0755672504061464e-06,5.4876555483982276e-06,1,1,1.2882346373874798
AUDUSD,2010-07-27,6.016805227446656e-05,286,0.0,7.972019626404074e-06,0,3,0.9438683088517101
AUDUSD,2010-07-28,0.00012164730285386026,287,4.475076503200702e-05,4.475076503200702e-05,2,2,0.8587477929235887
AUDUSD,2010-07-29,6.288875835667738e-05,287,7.901235608393803e-07,8.414469200418318e-06,1,4,1.0063112323692176
AUDUSD,2010-07-30,7.27740488088358e-05,251,0.0,1.2031155705347186e-05,0,2,0.8940074454122731
AUDUSD,2010-08-02,5.684648091776791e-05,287,1.0717719543977247e-05,1.6210576388364e-05,4,6,1.3112390346650467
AUDUSD,2010-08-03,6.660735229259209e-05,285,0.0,1.755323741512113e-05,0,7,0.8950040170809396
AUDUSD,2010-08-04,6.706622386031522e-05,286,2.6877445487306086e-06,1.0077714844305418e-05,1,2,0.9848612745265775
AUDUSD,2010-08-05,4.016299307379239e-05,287,0.0,1.7214730281279112e-06,0,1,0.8909499055033487
AUDUSD,2010-08-06,7.155892001905521e-05,251,1.6501221770715615e-05,3.23535151614256e-05,2,9,0.7969024763166169
AUDUSD,2010-08-09,3.4141057366804074e-05,285,1.1915556216595359e-06,0.0,1,0,1.1994303035121439
AUDUSD,2010-08-10,9.188751430896138e-05,287,3.413002711884826e-05,2.6609544121629707e-05,5,2,1.2655853888856559
AUDUSD,2010-08-11,9.699056881854708e-05,287,4.248472474052758e-06,0.0,2,0,1.080812564607934
AUDUSD,2010-08-12,8.860332761208211e-05,286,0.0,2.1286434397692973e-05,0,4,0.857574928054703
AUDUSD,2010-08-13,5.828507542342306e-05,252,2.7750033653852093e-06,0.0,1,0,0.9844968883653339
AUDUSD,2010-08-16,8.828036697517033e-05,287,0.0,9.091821926785684e-06,0,2,1.2072445172179909
AUDUSD,2010-08-17,5.559329188949076e-05,287,0.0,1.3673743523027956e-05,0,6,0.9315108094368179
AUDUSD,2010-08-18,6.944682230101561e-05,287,3.5706800134291245e-06,1.264755963838684e-05,1,5,0.9189622052149911
AUDUSD,2010-08-19,8.5142771122981e-05,286,1.6107245620748614e-05,1.6107245620748614e-05,1,1,0.8853974417557668
AUDUSD,2010-08-20,7.720586098845615e-05,252,0.0,0.0,0,0,1.034770549473364
AUDUSD,2010-08-23,6.700376742082466e-05,287,5.8749659549228725e-06,1.5717591995639605e-05,3,6,1.2462364002699045
AUDUSD,2010-08-24,7.916009949361556e-05,287,3.1264394624259467e-06,4.150803774325776e-06,2,1,1.0607699832341957
AUDUSD,2010-08-25,8.586180701671331e-05,287,7.316140715959133e-06,7.316140715959133e-06,1,1,0.9894686258478695
AUDUSD,2010-08-26,6.885887448320086e-05,284,0.0,5.085235259701365e-06,0,1,0.9043747180149816
AUDUSD,2010-08-27,7.030706440654548e-05,251,2.0003753929783426e-05,3.086795542637665e-05,2,5,0.7202885852414449
AUDUSD,2010-08-30,3.572642711214579e-05,285,2.492010767330549e-06,0.0,2,0,1.49038327474052
AUDUSD,2010-08-31,8.125915007958613e-05,286,2.8325894769776227e-06,5.525806920130954e-06,1,1,1.050794524994285
AUDUSD,2010-09-01,6.898533418406541e-05,286,1.1882209949147969e-05,2.2431417502602195e-05,4,7,0.840357614205349
AUDUSD,2010-09-02,4.726679180921884e-05,287,3.518084117450439e-06,7.312300353691324e-06,1,3,0.9802310067546403
AUDUSD,2010-09-03,6.80039016904914e-05,251,3.75968846603371e-05,4.200279067465757e-05,1,3,0.6043947673450734
AUDUSD,2010-09-06,1.8019892459863543e-05,263,1.1894772514319281e-06,5.379634088659054e-06,1,9,1.2245990330412135
AUDUSD,2010-09-07,6.308319582248994e-05,285,1.5142263130221649e-05,1.5413361611162888e-05,4,4,1.1141451084760097
AUDUSD,2010-09-08,4.12716709129255e-05,286,0.0,2.0179122769333742e-06,0,1,0.974352321091837
AUDUSD,2010-09-09,5.542038739980796e-05,286,1.7964422205933937e-05,1.7964422205933937e-05,1,1,0.8002082058460223
AUDUSD,2010-09-10,2.7171335480272195e-05,251,1.1740613544818132e-06,0.0,1,0,0.9539347290732757
AUDUSD,2010-09-13,2.622773748739486e-05,286,1.2924305724246261e-06,1.646117161131423e-06,2,1,1.345098788272589
AUDUSD,2010-09-14,5.632373078178837e-05,287,1.898642700360725e-05,1.689102980393723e-05,6,4,1.0951862358191513
AUDUSD,2010-09-15,6.99467271882786e-05,287,1.3142832971388725e-05,8.93734252588911e-06,3,1,1.0804092501323277
AUDUSD,2010-09-16,5.0436169620582245e-05,287,1.937075709796969e-06,1.1655192512314407e-05,1,6,0.8597703933297459
AUDUSD,2010-09-17,4.774455817677033e-05,251,0.0,0.0,0,0,0.9837640150030351
AUDUSD,2010-09-20,4.75165263817205e-05,287,5.170208179948486e-06,6.477330914453734e-06,3,2,1.2929259181816528
AUDUSD,2010-09-21,0.00010812954228595218,287,7.604897313218425e-05,7.220693755045618e-05,12,6,1.4642126355868612
AUDUSD,2010-09-22,6.434676730083543e-05,286,1.98849039319102e-06,1.3356301807050111e-05,2,6,0.9747320707189294
AUDUSD,2010-09-23,6.485218678458249e-05,284,8.529965024063028e-06,4.4312033032640115e-06,3,1,0.9545745488205619
AUDUSD,2010-09-24,6.125057860376657e-05,251,3.512816351213887e-06,1.3594111885377555e-05,2,5,0.9564619958182055
AUDUSD,2010-09-27,3.576228306904544e-05,285,0.0,1.5667407912772364e-06,0,1,1.369289963297629
AUDUSD,2010-09-28,4.917738138765407e-05,286,8.65959157544169e-07,1.1261517741744799e-05,1,5,0.9719234570731254
AUDUSD,2010-09-29,3.843165618512783e-05,284,2.3822328689328967e-06,4.180424635488885e-06,1,2,0.9550062635402944
AUDUSD,2010-09-30,6.397060527494262e-05,286,9.341452326375524e-06,2.253053116134103e-05,3,7,0.8546084621702396
AUDUSD,2010-10-01,5.3312683242654714e-05,251,1.2754184733200769e-05,1.7593746465665565e-05,2,5,0.8154321682239688
AUDUSD,2010-10-04,3.64345399569067e-05,287,6.847101094307824e-07,1.535828560577174e-06,1,1,1.1987654468558469
AUDUSD,2010-10-05,0.00011747866288118483,287,5.397907220091448e-05,6.261633229611437e-05,4,9,1.0589921467901733
AUDUSD,2010-10-06,4.3223268496900334e-05,284,0.0,3.29591914055556e-06,0,2,0.9322231203680181
AUDUSD,2010-10-07,0.0001124936959806476,287,5.0596696356821145e-05,6.441818265680328e-05,3,8,0.780451656497845
AUDUSD,2010-10-08,0.000128858224959641,251,4.986913327424559e-05,6.337629696181904e-05,2,5,0.6975824178268185
AUDUSD,2010-10-11,3.644610921132481e-05,286,5.044846029507788e-06,3.3482656681396784e-06,3,1,1.2658790381878224
AUDUSD,2010-10-12,5.736739398130134e-05,286,4.996456134725642e-06,1.3550002427711732e-05,2,6,1.0519124497010903
AUDUSD,2010-10-13,4.683486088490689e-05,287,2.83001565780632e-06,1.07206539818411e-05,2,4,0.9406170162329716
AUDUSD,2010-10-14,7.258621612542547e-05,287,3.649675251652037e-06,1.1765008913617975e-05,1,3,0.9513518620747583
AUDUSD,2010-10-15,9.92952884073673e-05,251,2.714361148161045e-05,3.164088408081416e-05,4,5,0.8076844294587384
AUDUSD,2010-10-18,7.040637464713069e-05,287,4.064779028450354e-06,8.210232101892503e-06,1,2,1.3181525986901037
AUDUSD,2010-10-19,0.0001546190692377304,287,3.960555269395617e-05,4.5649842986613155e-05,3,4,1.0383741630241377
AUDUSD,2010-10-20,0.00010590466231242377,286,1.1110784003054853e-05,1.8088107778575e-05,2,3,0.9379588714338561
AUDUSD,2010-10-21,9.439968579960608e-05,287,1.637498263663469e-05,2.3178642335301804e-05,4,5,0.8827700538432418
AUDUSD,2010-10-22,6.883253393290137e-05,251,1.3612567069301455e-05,3.010190005513163e-05,3,10,0.9681819775560092
AUDUSD,2010-10-25,6.575172932855351e-05,287,2.617793596416929e-06,8.21657907601093e-06,1,2,1.3068124872460607
AUDUSD,2010-10-26,6.220204516373167e-05,287,4.9928006928191785e-06,1.2479155825150982e-05,2,6,1.086608769884543
AUDUSD,2010-10-27,0.0001398766723980185,286,4.622402532671325e-05,5.218226727366328e-05,2,3,0.8242982864256521
AUDUSD,2010-10-28,6.215219697474642e-05,287,0.0,3.3742848273608447e-06,0,1,0.9143554137550159
AUDUSD,2010-10-29,7.826965527496407e-05,252,8.968478718759369e-06,1.0401037463160118e-05,2,2,0.9227720642390604
AUDUSD,2010-11-01,5.4838726594078015e-05,287,1.2490350161487049e-06,8.445196124523924e-06,1,5,1.2772062326423257
AUDUSD,2010-11-02,0.00011840962275364201,287,7.689345895120984e-05,7.834184777303973e-05,1,2,1.1130761033686707
AUDUSD,2010-11-03,0.00010454064104799237,287,5.0155249101982216e-05,6.149837697343604e-05,4,10,1.119136604646808
AUDUSD,2010-11-04,5.129004429148157e-05,287,1.9397745270751073e-06,0.0,1,0,1.082916030479917
AUDUSD,2010-11-05,5.464167903459473e-05,251,2.509062067350681e-06,9.756374904876904e-06,1,5,0.9365765360053369
AUDUSD,2010-11-08,6.83490881651521e-05,287,5.3766697154528755e-06,3.174274892499819e-06,2,1,1.2364128354107249
AUDUSD,2010-11-09,8.760772725942994e-05,286,1.4529542843456964e-05,9.406883453674514e-06,5,2,1.481556715677986
AUDUSD,2010-11-10,0.00011392374909974792,287,0.0,0.0,0,0,1.0280635830697566
AUDUSD,2010-11-11,0.00014942160886340927,287,7.546374653347366e-05,8.760102560374108e-05,2,5,0.8230227960661117
AUDUSD,2010-11-12,0.0001380082030036541,263,1.9785558656963783e-05,1.9785558656963783e-05,2,2,1.0495641368830328
AUDUSD,2010-11-15,8.059974752968138e-05,286,4.143765527790424e-06,7.863421273651413e-06,1,2,1.5089449850150352
AUDUSD,2010-11-16,9.815612762747026e-05,287,0.0,0.0,0,0,1.0924923104938404
AUDUSD,2010-11-17,7.768049818185533e-05,287,7.053128931803144e-06,7.053128931803144e-06,1,1,0.9940628239838396
AUDUSD,2010-11-18,4.8510976261260365e-05,287,4.967243166576888e-06,1.1979709977710284e-05,2,5,0.9936346474043033
AUDUSD,2010-11-19,5.68208136174671e-05,263,5.4528368789298294e-06,1.5112819837543067e-05,2,7,0.9939643665806728
AUDUSD,2010-11-22,6.530897836326407e-05,287,1.0518592322114754e-05,1.011209997072295e-05,3,2,1.5389061877296908
AUDUSD,2010-11-23,0.00011377044094232428,287,0.0,7.066114810534821e-06,0,1,0.9385284577029868
AUDUSD,2010-11-24,8.745358846231343e-05,287,1.25489304469228e-06,5.5030716662788545e-06,1,1,0.9515604932539324
AUDUSD,2010-11-25,4.7892817675237e-05,278,6.953250200911416e-06,8.603842607656624e-06,4,4,1.1255855009642843
AUDUSD,2010-11-26,8.774414152894603e-05,259,1.2947419013002746e-05,1.6403748239882524e-05,2,3,0.9878303467396611
AUDUSD,2010-11-29,9.076992831237639e-05,287,6.6928578301896765e-06,6.6928578301896765e-06,1,1,1.1385063293468447
AUDUSD,2010-11-30,9.832480793577348e-05,287,4.32405051453859e-06,7.84334255115981e-06,1,2,1.0525215166173303
AUDUSD,2010-12-01,9.849836657534438e-05,287,2.9387759753396055e-05,2.9387759753396055e-05,2,2,0.914251918977889
AUDUSD,2010-12-02,6.487252858049255e-05,287,1.5360351848418607e-05,2.5477891498397003e-05,3,8,0.8117225354579857
AUDUSD,2010-12-03,6.528475569644849e-05,263,1.8237598238166086e-05,2.276499561012056e-05,2,3,0.8593348742651734
AUDUSD,2010-12-06,5.162075672773142e-05,287,6.394334315597405e-06,6.394334315597405e-06,1,1,1.3986084730898098
AUDUSD,2010-12-07,6.5530813338841e-05,287,6.201340652859269e-06,3.685160842294744e-06,3,1,1.2295193283638994
AUDUSD,2010-12-08,7.158766473642144e-05,287,0.0,3.3908745558414723e-06,0,1,1.009137188325864
AUDUSD,2010-12-09,7.38034787560881e-05,287,2.40164055503386e-05,2.437282141607648e-05,2,2,0.8690344463033566
AUDUSD,2010-12-10,3.124592222802607e-05,263,0.0,3.222677399646688e-06,0,2,0.9638991146477477
AUDUSD,2010-12-13,2.7890912299267088e-05,287,4.400272294283393e-06,1.4689414217477637e-06,4,1,1.4918310230572576
AUDUSD,2010-12-14,4.5321519983259354e-05,287,7.563010690131091e-06,1.3107019710925507e-05,3,6,1.1180996827351093
AUDUSD,2010-12-15,5.503200181613483e-05,287,0.0,0.0,0,0,1.0025141105831699
AUDUSD,2010-12-16,3.924036479361147e-05,287,2.132958838476542e-06,4.688350685548228e-06,2,3,0.9449569513274266
AUDUSD,2010-12-17,4.328586246230553e-05,264,0.0,0.0,0,0,1.0820495794005895
AUDUSD,2010-12-20,3.701504071910504e-05,286,2.748402238602916e-06,3.1998021015366125e-06,2,2,1.4110168886208603
AUDUSD,2010-12-21,2.892810922656617e-05,287,2.9990282509271354e-06,0.0,4,0,1.2681540318480653
AUDUSD,2010-12-22,2.143994958812615e-05,287,1.008858592252582e-06,0.0,1,0,0.9907316782287348
AUDUSD,2010-12-23,2.9977795051295247e-05,286,6.492753171514638e-06,5.647318238988765e-06,4,2,1.0582419250263972
AUDUSD,2010-12-24,1.472017433724914e-05,225,8.036388230145146e-07,7.008245774687076e-06,1,15,1.0088880249544294
AUDUSD,2010-12-27,2.5382273040231838e-05,282,1.985363391230853e-06,0.0,3,0,1.3110124727866697
AUDUSD,2010-12-28,3.5468295092986335e-05,285,4.28352485166596e-06,5.200252395041935e-06,3,3,1.047036177168336
AUDUSD,2010-12-29,2.4480333856660148e-05,286,2.6811425824422153e-06,1.8983806828913767e-06,2,1,1.0065257768419582
AUDUSD,2010-12-30,3.423266852576206e-05,287,6.9424137059130785e-06,6.9424137059130785e-06,3,3,0.9602863375623044
AUDUSD,2010-12-31,3.012195114670057e-05,239,1.1799629454876443e-05,1.1799629454876443e-05,3,3,0.8323845762728646
AUDUSD,2011-01-03,2.698033763341829e-05,283,2.00234107635661e-06,1.385985044355351e-06,2,1,1.3226482208784085
AUDUSD,2011-01-04,6.774808126201563e-05,287,1.230319026546629e-05,1.2736934486107858e-05,4,3,1.063997965750153
AUDUSD,2011-01-05,6.619066990213364e-05,285,7.308268130705404e-06,2.548244860062376e-05,1,11,0.9351966009659815
AUDUSD,2011-01-06,4.012753529366624e-05,287,0.0,0.0,0,0,1.0458309717627718
AUDUSD,2011-01-07,4.752878180769191e-05,263,1.0124562027628945e-05,1.79347490546743e-05,2,5,0.808366030079974
AUDUSD,2011-01-10,4.445400234334623e-05,287,3.984943534790557e-06,7.694449041498868e-06,2,4,1.2874676036053112
AUDUSD,2011-01-11,6.809135149076875e-05,287,7.609868439970271e-06,4.1143995068209414e-06,3,1,1.2457764134998
AUDUSD,2011-01-12,4.694525146978814e-05,287,0.0,0.0,0,0,0.9430022842003851
AUDUSD,2011-01-13,5.4015542460916535e-05,286,1.0994216958595597e-05,1.690307388037884e-05,1,4,0.9721625406452357
AUDUSD,2011-01-14,4.9897788101268585e-05,262,9.60288458902464e-06,1.5437556943209855e-05,3,7,0.9205981370253541
AUDUSD,2011-01-17,3.485573009509398e-05,283,2.4769262822136626e-06,4.903463864841197e-06,2,3,1.2683724826909926
AUDUSD,2011-01-18,5.110731906270972e-05,287,1.9925444003787894e-06,1.4034655861460168e-05,1,7,0.9148354122595921
AUDUSD,2011-01-19,4.5832883426854136e-05,287,1.0016020892511524e-06,5.929540858760535e-06,1,3,1.027195701532829
AUDUSD,2011-01-20,8.212337651134571e-05,287,0.0,7.779154384317809e-06,0,2,0.9585300710903232
AUDUSD,2011-01-21,5.631578475936418e-05,263,1.2442266586966865e-06,0.0,1,0,0.9765878586723821
AUDUSD,2011-01-24,4.3692423503048156e-05,287,2.5666700996995433e-06,1.0066119568013117e-05,1,5,1.1955099109734701
AUDUSD,2011-01-25,8.343430047389699e-05,287,2.6512728569429403e-05,4.0392972801155055e-05,5,10,1.0690478056850254
AUDUSD,2011-01-26,6.339724113170036e-05,287,1.4579427631497266e-05,1.3133070312537549e-05,3,2,1.2029604552966822
AUDUSD,2011-01-27,6.448672025430842e-05,287,1.8613761000049156e-05,1.8613761000049156e-05,2,2,0.871012343377634
AUDUSD,2011-01-28,4.554526460199514e-05,263,1.9801466389513487e-06,8.191077160523283e-06,1,4,0.9944145750236864
AUDUSD,2011-01-31,4.034540605785045e-05,287,0.0,2.585274722888981e-06,0,1,1.3344898275995514
AUDUSD,2011-02-01,5.9034074544263893e-05,287,3.5235522208694856e-06,0.0,2,0,1.0965807161586296
AUDUSD,2011-02-02,3.1131381506147214e-05,287,3.083013262529226e-06,4.496878806272682e-06,2,3,1.0557482374282048
AUDUSD,2011-02-03,3.711464664228514e-05,286,4.010409836941934e-06,6.709294646067215e-06,2,2,0.907533457605748
AUDUSD,2011-02-04,5.4597565805493684e-05,263,2.8985838135783224e-05,3.082901970152077e-05,7,8,0.751890487856607
