Date,rv5,rq5,bpv5,rsp,rsn,n5,pair
2013-03-04,2.1688371124536067e-05,1.1194837929515083e-09,1.7668189701199472e-05,1.0142612033269106e-05,1.154575909126696e-05,287,EURUSD
2013-03-05,1.7822147619145694e-05,7.911699470138329e-10,1.6712701977038972e-05,8.269618063340018e-06,9.552529555805676e-06,287,EURUSD
2013-03-06,1.3282862690571504e-05,2.4300338820765517e-10,1.3027165741027355e-05,5.521362434581779e-06,7.761500255989727e-06,287,EURUSD
2013-03-07,2.7405145405795626e-05,2.52362379130875e-09,2.660202060456736e-05,2.0513557539586044e-05,6.891587866209577e-06,287,EURUSD
2013-03-08,4.725533213363907e-05,3.2472054117504214e-08,3.394882970848986e-05,1.1900361046564768e-05,3.53549710870743e-05,263,EURUSD
2013-03-10,1.2267127421000563e-06,1.3053799728691737e-12,1.3929975491961052e-06,6.008927232758606e-07,6.258200188241961e-07,35,EURUSD
2013-03-11,1.3890220652842522e-05,3.9739729547260405e-10,1.2246287532381742e-05,7.891263656083778e-06,5.998956996758742e-06,287,EURUSD
2013-03-12,1.679949723981162e-05,7.60753876188884e-10,1.4272179299233436e-05,8.858040667102709e-06,7.941456572708911e-06,287,EURUSD
2013-03-13,2.7757839777296325e-05,7.488631076872877e-09,1.6841104130455954e-05,7.193515262788375e-06,2.0564324514507942e-05,286,EURUSD
2013-03-14,2.2315208309472457e-05,9.456115125492494e-10,2.127650674299337e-05,1.2844560557822876e-05,9.470647751649582e-06,287,EURUSD
2013-03-15,3.0587726209795604e-05,4.8186127133620066e-09,2.207974268560931e-05,2.002886945599527e-05,1.0558856753800337e-05,251,EURUSD
2013-03-17,9.7008029077446e-06,9.533105998116532e-11,8.12812089977042e-06,3.6528440411197696e-06,6.047958866624829e-06,35,EURUSD
2013-03-18,4.143707699880248e-05,5.956806685989505e-09,3.4506021439345726e-05,2.612483926233477e-05,1.53122377364677e-05,287,EURUSD
2013-03-19,6.590452565055458e-05,2.6796461636460506e-08,6.219160776889786e-05,3.521443785383882e-05,3.069008779671576e-05,287,EURUSD
2013-03-20,3.7131153504220695e-05,3.23109230540569e-09,3.95609610148357e-05,2.1003664752347263e-05,1.6127488751873432e-05,287,EURUSD
2013-03-21,3.314011197161986e-05,4.322022388281338e-09,2.7567222603284844e-05,1.3236534141638804e-05,1.9903577829981057e-05,287,EURUSD
2013-03-22,2.848859000826907e-05,3.324290727996328e-09,2.7522815262515444e-05,1.7593766552817484e-05,1.0894823455451583e-05,251,EURUSD
2013-03-24,1.894591982898285e-05,3.01616602182043e-09,4.611110404729093e-06,1.7896741884158526e-05,1.0491779448243196e-06,35,EURUSD
2013-03-25,4.4556079505331184e-05,4.3826849219223905e-09,3.885865619829788e-05,1.505318040944658e-05,2.950289909588461e-05,287,EURUSD
2013-03-26,2.846721560180072e-05,3.0027856589961392e-09,2.2940037218250763e-05,1.3200624129514115e-05,1.5266591472286604e-05,287,EURUSD
2013-03-27,2.2809893767875456e-05,9.64877666019089e-10,2.2370683137445965e-05,8.697421764031653e-06,1.4112472003843804e-05,287,EURUSD
2013-03-28,2.418461708198816e-05,1.488060990028113e-09,1.983729594072501e-05,1.2320185174250791e-05,1.1864431907737363e-05,287,EURUSD
2013-03-29,1.0726185502277076e-05,1.795580047295554e-09,8.41604062863252e-06,4.13509806072378e-06,6.591087441553295e-06,251,EURUSD
2013-03-31,6.958027740711692e-07,1.7444437216525682e-12,2.944977948292274e-07,3.646609004410038e-07,3.311418736301654e-07,35,EURUSD
2013-04-01,1.2046932000288836e-05,4.549357658667913e-10,1.019810506875888e-05,7.648677740152667e-06,4.3982542601361686e-06,287,EURUSD
2013-04-02,1.890022616682364e-05,7.64442437165387e-10,1.7932037414371077e-05,8.799576751056173e-06,1.0100649415767467e-05,287,EURUSD
2013-04-03,1.3953817707886884e-05,4.537792316977392e-10,1.1093877778813716e-05,7.776241097626738e-06,6.177576610260146e-06,287,EURUSD
2013-04-04,6.59265011158453e-05,8.959413576234032e-08,4.790279648485181e-05,2.522670631953988e-05,4.069979479630543e-05,287,EURUSD
2013-04-05,5.090103187406404e-05,4.012251139413797e-08,3.4961894928497274e-05,3.6428025039188975e-05,1.4473006834875065e-05,251,EURUSD
2013-04-07,1.5687671454715732e-06,2.244661334175025e-12,1.6404555265912392e-06,7.730864558280198e-07,7.956806896435537e-07,35,EURUSD
2013-04-08,1.8673376857546013e-05,5.589245740256554e-10,1.794542935976543e-05,1.0183884485567606e-05,8.489492371978407e-06,287,EURUSD
2013-04-09,2.361232808099621e-05,1.73960248277127e-09,2.100382425157173e-05,1.2676948315067949e-05,1.093537976592826e-05,287,EURUSD
2013-04-10,2.045934398453432e-05,1.1033021282555306e-09,1.960753997999231e-05,9.008081541690488e-06,1.145126244284383e-05,287,EURUSD
2013-04-11,1.628659945560059e-05,4.4823308684129076e-10,1.6198486795486587e-05,9.68965228959834e-06,6.5969471660022485e-06,281,EURUSD
2013-04-12,2.2713894014255967e-05,8.01895479830866e-10,2.1336173806816003e-05,1.0572469225554445e-05,1.2141424788701526e-05,251,EURUSD
2013-04-14,5.856286791492921e-07,3.894806037937154e-13,3.905054160995338e-07,1.0018957851598673e-07,4.854391006333055e-07,35,EURUSD
2013-04-15,2.756168431716479e-05,1.6595236900987463e-09,2.492404846553194e-05,1.1322911247383057e-05,1.623877306978173e-05,287,EURUSD
2013-04-16,3.730773820816924e-05,4.900009103553356e-09,2.9745198403783163e-05,2.7147911681799155e-05,1.015982652637008e-05,287,EURUSD
2013-04-17,4.027186391478889e-05,4.789775116689803e-09,3.4240110007450615e-05,1.2869985218467508e-05,2.7401878696321377e-05,287,EURUSD
2013-04-18,3.0407662386958924e-05,4.405744194773825e-09,2.707667320040582e-05,1.7705359875731145e-05,1.270230251122778e-05,287,EURUSD
2013-04-19,2.609268993032194e-05,1.6935436953049231e-09,2.382664620406596e-05,1.3858578103707917e-05,1.2234111826614024e-05,251,EURUSD
2013-04-21,7.469582920174105e-07,6.123473438997561e-13,7.015756798618365e-07,2.073155432718945e-07,5.396427487455161e-07,35,EURUSD
2013-04-22,1.5968027867675934e-05,4.53647028939238e-10,1.3993492912752332e-05,7.684378402043611e-06,8.283649465632324e-06,287,EURUSD
2013-04-23,3.500891020957436e-05,1.5962564052126856e-08,3.108226353906499e-05,1.0587347401550674e-05,2.442156280802368e-05,287,EURUSD
2013-04-24,2.0801000761067376e-05,1.8086398996256342e-09,1.8001542639897432e-05,1.069674398335052e-05,1.0104256777716855e-05,287,EURUSD
2013-04-25,2.191037638079167e-05,1.117710460684918e-09,2.0966814640426835e-05,9.55296010079057e-06,1.23574162800011e-05,287,EURUSD
2013-04-26,2.192942290654574e-05,7.317259788232196e-10,2.0487914377580605e-05,1.2010821643182098e-05,9.91860126336364e-06,251,EURUSD
2013-04-28,1.7836845379030511e-06,8.129432782760743e-12,1.186494528832688e-06,1.1433802595346764e-06,6.403042783683744e-07,35,EURUSD
2013-04-29,1.3066343116656044e-05,3.655700025199767e-10,1.2723798998622656e-05,7.86441998931263e-06,5.201923127343414e-06,287,EURUSD
2013-04-30,2.3335081003474388e-05,1.2976219548494635e-09,1.973205685595561e-05,1.3898102729618062e-05,9.43697827385633e-06,287,EURUSD
2013-05-01,2.7102608810710605e-05,3.915533280624102e-09,2.693485022454593e-05,1.2610375331851592e-05,1.449223347885901e-05,287,EURUSD
2013-05-02,7.561131937710325e-05,1.0663810673246005e-07,5.938518207884219e-05,2.17795230308352e-05,5.383179634626804e-05,287,EURUSD
2013-05-03,7.89112444298447e-05,1.19740456146375e-07,6.120527533357391e-05,3.058122627285743e-05,4.833001815698727e-05,251,EURUSD
2013-05-05,8.787050141544697e-07,7.495306265562184e-13,1.0503569655100112e-06,3.966586138240618e-07,4.820464003304078e-07,35,EURUSD
2013-05-06,1.3390042011006552e-05,2.030916561092284e-09,8.594311467894016e-06,4.497747066212303e-06,8.89229494479425e-06,287,EURUSD
2013-05-07,1.465749895595031e-05,1.190351831817516e-09,1.440591933866263e-05,8.572193779061857e-06,6.085305176888454e-06,287,EURUSD
2013-05-08,1.889964233180265e-05,9.082902345590251e-10,1.6212140313530848e-05,1.3173878897462378e-05,5.725763434340268e-06,287,EURUSD
2013-05-09,2.516811028177445e-05,1.299398517938825e-09,2.519905547934483e-05,8.094654905354132e-06,1.707345537642032e-05,287,EURUSD
2013-05-10,3.595650623869477e-05,2.454344070446536e-09,3.4605952845732056e-05,1.5879607974902795e-05,2.007689826379197e-05,251,EURUSD
2013-05-12,1.158109465526265e-06,2.491282608408692e-12,7.416992327473526e-07,4.2512863807417074e-07,7.329808274520942e-07,35,EURUSD
2013-05-13,2.428374875307879e-05,1.7010150148769439e-09,2.1227611146941148e-05,1.0825091703882066e-05,1.345865704919672e-05,287,EURUSD
2013-05-14,3.1125837971053154e-05,1.910197704217407e-09,2.9854214639213865e-05,1.541584211343463e-05,1.5709995857618525e-05,287,EURUSD
2013-05-15,3.028585982164037e-05,3.189756154778913e-09,2.462668223878109e-05,1.1287549661716417e-05,1.8998310159923952e-05,287,EURUSD
2013-05-16,2.91908331549309e-05,3.322852773557689e-09,2.3882609191357776e-05,1.6107271618505316e-05,1.3083561536425587e-05,287,EURUSD
2013-05-17,2.241151353629733e-05,2.370258123243554e-09,1.9790424441963803e-05,9.76411869924374e-06,1.26473948370536e-05,251,EURUSD
2013-05-19,2.421891660855046e-06,5.906371597429689e-12,2.5295419423158937e-06,9.720356664009068e-07,1.4498559944541398e-06,35,EURUSD
2013-05-20,1.588813974925513e-05,4.0418940140656127e-10,1.3069650548801328e-05,8.614120706311953e-06,7.27401904294318e-06,287,EURUSD
2013-05-21,2.3598510463539324e-05,2.4545194072501547e-09,1.792614037452185e-05,1.393226410908826e-05,9.666246354451072e-06,287,EURUSD
2013-05-22,5.353376210237959e-05,1.1356468691033205e-08,5.475198812286526e-05,2.4391387999435912e-05,2.914237410294367e-05,287,EURUSD
2013-05-23,3.204014196778272e-05,2.7384073896806227e-09,2.7671251317280293e-05,2.0237691441769752e-05,1.1802450526012968e-05,287,EURUSD
2013-05-24,2.845747078910662e-05,2.0571766170551576e-09,2.2825941706847697e-05,1.5134084278571082e-05,1.332338651053554e-05,251,EURUSD
2013-05-26,4.972833589466911e-07,2.55573983859342e-13,4.562560474988625e-07,2.864018547542531e-07,2.10881504192438e-07,35,EURUSD
2013-05-27,5.702979505404692e-06,4.914471943786596e-11,5.380310611879141e-06,2.847180172219797e-06,2.855799333184895e-06,287,EURUSD
2013-05-28,2.680671544344942e-05,1.7554762848080735e-09,2.491711533492953e-05,9.70893097099515e-06,1.709778447245427e-05,287,EURUSD
2013-05-29,3.3380301748190354e-05,3.412729413924781e-09,3.112291019852257e-05,1.988246090218429e-05,1.349784084600606e-05,287,EURUSD
2013-05-30,3.311911564589259e-05,2.3208279793413072e-09,3.3779736057909186e-05,2.0632884073557788e-05,1.2486231572334806e-05,287,EURUSD
2013-05-31,2.9369835604521123e-05,1.8316305780625638e-09,2.8914120172292244e-05,1.2692096536487391e-05,1.6677739068033728e-05,251,EURUSD
2013-06-02,1.3610678336373225e-06,1.977605173959513e-12,8.965812739758085e-07,6.007013305906606e-07,7.603665030466617e-07,35,EURUSD
2013-06-03,4.0998337088115263e-05,1.0606326901177004e-08,3.594193229800038e-05,2.897913244000916e-05,1.2019204648106114e-05,287,EURUSD
2013-06-04,2.227428178499864e-05,1.0062355589588955e-09,1.9280270228889766e-05,1.1963109801380913e-05,1.0311171983617728e-05,287,EURUSD
2013-06-05,3.189450309359259e-05,1.004827647376828e-08,2.56189264919085e-05,1.94308077072749e-05,1.2463695386317696e-05,287,EURUSD
2013-06-06,6.032291300784948e-05,3.235737202449693e-08,5.129679680769687e-05,4.251500609556367e-05,1.7807906912285817e-05,287,EURUSD
2013-06-07,4.242563080268224e-05,7.427713967339953e-09,3.952046131243055e-05,1.878748147674213e-05,2.3638149325940105e-05,251,EURUSD
2013-06-09,2.0308915755815702e-06,3.725913331354435e-12,1.877055391011048e-06,1.0965288923225836e-06,9.343626832589876e-07,35,EURUSD
2013-06-10,1.634587433694316e-05,4.788566343519819e-10,1.6076969426146644e-05,9.287726272356983e-06,7.0581480645861765e-06,287,EURUSD
2013-06-11,3.1183585327983906e-05,2.94847110588011e-09,2.366482788751416e-05,1.960372171425716e-05,1.1579863613726747e-05,287,EURUSD
2013-06-12,2.1751298585309258e-05,7.755392265177365e-10,2.0391519055216e-05,1.0961576573188076e-05,1.0789722012121183e-05,287,EURUSD
2013-06-13,3.58923402423756e-05,3.4233534728416104e-09,3.355101418203351e-05,1.976688982248635e-05,1.612545041988925e-05,287,EURUSD
2013-06-14,1.2724967450868923e-05,1.7541682242749411e-10,1.320262077563277e-05,6.060372307870651e-06,6.664595142998271e-06,251,EURUSD
2013-06-16,8.213988939119726e-07,4.700516326648686e-12,4.785428633793437e-07,7.127888108204687e-07,1.0861008309150396e-07,34,EURUSD
2013-06-17,1.4014978949722445e-05,1.4561470307198655e-09,1.1096164892118324e-05,8.816812852957966e-06,5.198166096764476e-06,287,EURUSD
2013-06-18,2.7621734904462777e-05,2.938827337801701e-09,2.6306576114795988e-05,1.4680122265299092e-05,1.2941612639163684e-05,287,EURUSD
2013-06-19,3.550306102100313e-05,2.6792360682653252e-08,2.374073063532587e-05,7.028056673592343e-06,2.847500434741079e-05,287,EURUSD
2013-06-20,5.1309146836244166e-05,6.7885313688965126e-09,4.739121964548917e-05,2.404988808537035e-05,2.7259258750873813e-05,287,EURUSD
2013-06-21,2.6437220427917108e-05,1.1241313785317359e-09,2.491990790910075e-05,1.0444680599532768e-05,1.5992539828384344e-05,251,EURUSD
2013-06-23,1.0127099740662465e-06,8.90621827692931e-13,9.238327458244232e-07,5.661073528616529e-07,4.466026212045935e-07,35,EURUSD
2013-06-24,3.265854796920748e-05,1.912455576411418e-09,3.257326890481072e-05,1.5796501110452384e-05,1.6862046858755105e-05,287,EURUSD
2013-06-25,2.152639191866085e-05,1.0300204034979126e-09,2.003816324194861e-05,8.234615840306732e-06,1.3291776078354117e-05,287,EURUSD
2013-06-26,2.421067394895039e-05,1.4309663115507111e-09,2.0769830496144607e-05,9.841312343403064e-06,1.4369361605547323e-05,287,EURUSD
2013-06-27,1.827447144348784e-05,7.41382148290074e-10,1.7579156993048717e-05,8.952278051081862e-06,9.322193392405974e-06,287,EURUSD
2013-06-28,2.0813852600798954e-05,7.04153126811212e-10,2.189133434965541e-05,8.8850782502643e-06,1.1928774350534655e-05,251,EURUSD
2013-06-30,5.844386009764388e-07,3.6379075462662593e-13,6.116972372847178e-07,2.825489395757185e-07,3.018896614007205e-07,35,EURUSD
2013-07-01,1.3790423380150544e-05,3.7023822533452917e-10,1.4000593339419448e-05,8.05297022673044e-06,5.7374531534201016e-06,287,EURUSD
2013-07-02,1.8745125757290287e-05,1.475252964457387e-09,1.3641767012521448e-05,6.271009738376643e-06,1.2474116018913646e-05,287,EURUSD
2013-07-03,3.042237845252336e-05,6.425839812614405e-09,2.2991191002431096e-05,1.854483858703095e-05,1.1877539865492403e-05,287,EURUSD
2013-07-04,4.049742268386715e-05,2.72431836765694e-08,3.205554687636309e-05,1.0503173226245926e-05,2.999424945762123e-05,287,EURUSD
2013-07-05,2.7523984148540508e-05,1.8131497852097733e-08,1.201411866514348e-05,5.980124949908608e-06,2.1543859198631896e-05,251,EURUSD
2013-07-07,1.1600019319811043e-06,4.403025174154137e-12,8.552231814930272e-07,8.483990692297548e-07,3.1160286275134985e-07,35,EURUSD
2013-07-08,1.0261039438421676e-05,2.3652669420408684e-10,8.986815693809127e-06,6.3195718150381296e-06,3.941467623383547e-06,287,EURUSD
2013-07-09,2.631069685164781e-05,2.1597241747103802e-09,2.315708849976809e-05,9.2269404254576e-06,1.7083756426190218e-05,287,EURUSD
2013-07-10,0.00013044947268,1.4029607691624722e-07,0.0001065977674476,0.0001000443164922,3.040515618780252e-05,287,EURUSD
2013-07-11,7.38412276853528e-05,9.780219853426942e-09,7.212629005578966e-05,3.800441860463851e-05,3.583680908071428e-05,287,EURUSD
2013-07-12,3.293991006689584e-05,2.978707190864932e-09,3.38173337641546e-05,1.593691849742843e-05,1.700299156946741e-05,251,EURUSD
2013-07-14,1.214585304133089e-06,1.954043057756369e-12,1.1447729905169606e-06,3.828947324210041e-07,8.316905717120849e-07,35,EURUSD
2013-07-15,2.78845682362004e-05,5.113822316881844e-09,2.1640742137504543e-05,1.6377710082792546e-05,1.1506858153407851e-05,287,EURUSD
2013-07-16,2.8909325281521937e-05,1.454641496131405e-09,2.540937940743046e-05,1.6835421127590395e-05,1.207390415393154e-05,287,EURUSD
2013-07-17,3.568457964832215e-05,4.639218296143931e-09,3.390116478922675e-05,1.7042813790945625e-05,1.8641765857376533e-05,287,EURUSD
2013-07-18,1.564678326551608e-05,4.6068925193853427e-10,1.430595037479149e-05,7.145557864580583e-06,8.501225400935498e-06,287,EURUSD
2013-07-19,1.6976683314722555e-05,4.908639205906501e-10,1.6774743640148512e-05,9.097916710192454e-06,7.878766604530101e-06,251,EURUSD
2013-07-21,1.0291184742327491e-06,2.0099298340777983e-12,9.196487267052314e-07,8.255267717250315e-07,2.035917025077175e-07,35,EURUSD
2013-07-22,1.3275450570033182e-05,3.4852729588916077e-10,1.2810378335142946e-05,7.813840296381218e-06,5.461610273651962e-06,287,EURUSD
2013-07-23,1.277186523914134e-05,3.5130885047875616e-10,1.2222125387072476e-05,7.861992381356822e-06,4.909872857784517e-06,287,EURUSD
2013-07-24,3.047503095918329e-05,4.9460906661271814e-09,2.5127403764818565e-05,1.5523403143402762e-05,1.495162781578053e-05,287,EURUSD
2013-07-25,2.572454688118022e-05,2.7805093868827342e-09,2.036033618725816e-05,1.5785323920856628e-05,9.939222960323589e-06,287,EURUSD
2013-07-26,1.4153283206407791e-05,2.7861963860954885e-10,1.379697487878473e-05,7.182541403499727e-06,6.970741802908067e-06,251,EURUSD
2013-07-28,7.067683788598343e-07,5.56200918312482e-13,5.218984341295334e-07,4.320459189084869e-07,2.7472245995134737e-07,35,EURUSD
2013-07-29,1.03190817200073e-05,1.6219044798342111e-10,9.136087919870938e-06,5.264220604779265e-06,5.054861115228033e-06,287,EURUSD
2013-07-30,1.250584686746696e-05,5.10238001943074e-10,1.179285190483459e-05,6.3373638389667865e-06,6.168483028500171e-06,287,EURUSD
2013-07-31,4.011601602417662e-05,5.225791407805514e-09,4.254681669997499e-05,2.155043617276389e-05,1.856557985141273e-05,287,EURUSD
2013-08-01,2.657267562675304e-05,2.552396779988237e-09,2.2654966735006287e-05,9.78542578473599e-06,1.6787249842017053e-05,287,EURUSD
2013-08-02,3.810511133023649e-05,2.5034035104041658e-08,2.9917315818674284e-05,2.8477591859353257e-05,9.627519470883236e-06,251,EURUSD
2013-08-04,6.414115706591157e-07,6.078839761633038e-13,6.665588777741683e-07,3.524634651025938e-07,2.889481055565219e-07,35,EURUSD
2013-08-05,1.3777822877218427e-05,4.041005029432388e-10,1.309022472709376e-05,6.190697719670461e-06,7.58712515754797e-06,287,EURUSD
2013-08-06,1.2442394429394487e-05,3.143220629289157e-10,1.2006190322296848e-05,7.5032024072923775e-06,4.939192022102111e-06,287,EURUSD
2013-08-07,1.4943316921895884e-05,3.7308602605772927e-10,1.4719589806734408e-05,7.903633841746315e-06,7.03968308014957e-06,287,EURUSD
2013-08-08,1.1344062132545111e-05,2.7257528616131923e-10,1.0509503973606508e-05,6.753438015765617e-06,4.590624116779496e-06,287,EURUSD
2013-08-09,7.676909912392804e-06,1.3258830691985596e-10,6.922149513369071e-06,3.09088043510297e-06,4.586029477289834e-06,251,EURUSD
2013-08-11,8.679457784990767e-07,1.577331158458029e-12,5.869331257151902e-07,6.46868112840595e-07,2.210776656584817e-07,35,EURUSD
2013-08-12,8.945100501061129e-06,1.8000219690147407e-10,7.788764536559396e-06,3.808923115277537e-06,5.136177385783592e-06,287,EURUSD
2013-08-13,1.642475172735601e-05,2.0932984361717902e-09,1.2998563396157269e-05,5.451731439588402e-06,1.0973020287767609e-05,287,EURUSD
2013-08-14,8.633234546388327e-06,1.3610866165734588e-10,8.197554954168048e-06,4.212552249771025e-06,4.420682296617303e-06,287,EURUSD
2013-08-15,5.442179379346272e-05,8.389486408826502e-08,3.498504971789326e-05,3.9327865708911165e-05,1.5093928084551552e-05,287,EURUSD
2013-08-16,1.3073459970528791e-05,4.199665130982903e-10,1.148581554246441e-05,6.594919360093132e-06,6.478540610435661e-06,251,EURUSD
2013-08-18,7.998941812608392e-07,1.0297709939429925e-12,7.465432652386704e-07,2.924059920943627e-07,5.074881891664764e-07,35,EURUSD
2013-08-19,9.090858134766337e-06,5.803528419215008e-10,9.025375608916966e-06,5.934524766934864e-06,3.1563333678314706e-06,287,EURUSD
