Date,pair,sig,sig_old,zT,zL,zH,rv5
2021-01-19,USDCAD,0.0043755698182762846,0.004778998546084655,-0.5006902155788737,-0.6121038289328649,0.2651545092818542,1.200032071684736e-05
2021-01-20,USDCAD,0.005677470797717591,0.004764356472007816,-1.2910015798398085,-1.6009137507369602,0.15500558081830937,3.5751783698597165e-05
2021-01-21,USDCAD,0.0043523895291144605,0.004477255089925317,0.3726768232362043,-0.7234438893966051,0.37994255692182916,1.5976284858185957e-05
2021-01-22,USDCAD,0.004135442286761329,0.004430525740089981,1.5245874199427292,-0.14724992844654108,1.7448568140630791,1.649058527457163e-05
2021-01-25,USDCAD,0.004360664419910747,0.004438504344108531,0.15848781326789468,-0.7525090000258245,0.9008401170996924,2.097632858218226e-05
2021-01-26,USDCAD,0.004508694678074612,0.004502541883578115,-0.7884517414488048,-0.839134058604432,0.7769830983384713,1.432561453249722e-05
2021-01-27,USDCAD,0.005592479050590218,0.004557529669791738,1.7621742727388248,-0.10710233897124538,1.8249384236772341,3.090797933047886e-05
2021-01-28,USDCAD,0.00538653415469517,0.004609559481159119,0.1780603151113804,-0.4379145478671408,0.91021874012291,2.8495471434747005e-05
2021-01-29,USDCAD,0.005265421150953824,0.004714536711267957,-0.8679164390946863,-1.3816300890560358,0.6501882737563458,4.09169113992461e-05
2021-02-01,USDCAD,0.005546647545146796,0.004924102614082881,1.0864890507254117,-0.15110647844343325,1.2996398356757737,2.5558017057868215e-05
2021-02-02,USDCAD,0.005260934598818014,0.0048187505437060916,-0.9238698912046479,-1.04580584098346,0.30302287230820985,2.3611167068444424e-05
2021-02-03,USDCAD,0.0050817700751115075,0.004751722648450725,-0.03539919701715094,-0.3650712641312103,0.37361167867404177,1.5812077554067274e-05
2021-02-04,USDCAD,0.004693597191927581,0.004645040118719179,0.6738788993450145,-0.12335912370657835,1.0091914202344596,1.6251254772418532e-05
2021-02-05,USDCAD,0.005503822460601346,0.004624785766700505,-1.0186326483693184,-1.0357295767489532,0.10763822799206237,1.3831972374061292e-05
2021-02-08,USDCAD,0.004248746083058653,0.00454615525900747,-0.26960107479310086,-0.3509113092804947,0.5382774575485595,1.0892466556862168e-05
2021-02-09,USDCAD,0.004051626475578623,0.004269024281796087,-0.7878942609221233,-0.9648368321412694,0.5303136533068666,1.325436080950856e-05
2021-02-10,USDCAD,0.003988707457190101,0.004284224373869711,-0.023693775003776323,-0.6088501950295189,0.2447046445056654,1.7310901523118715e-05
2021-02-11,USDCAD,0.004064716201431454,0.004239111582119071,0.054248238598456074,-0.7160341033176838,0.2633794647257873,1.063288538116553e-05
2021-02-12,USDCAD,0.0038185174892699193,0.004195539340119274,-0.18152997938931087,-0.47678483603871136,1.3000314098936916,1.2220244456745878e-05
2021-02-15,USDCAD,0.0039017794644919373,0.004119927673849306,-1.1232919278420668,-1.2186440508537524,0.00807795498306189,6.023622839814317e-06
2021-02-16,USDCAD,0.003384320705440906,0.004062013133366069,1.783581505055568,-0.6109875677614491,1.790554792503622,1.8731052723035377e-05
2021-02-17,USDCAD,0.004069129490572619,0.004143973573948476,-0.23210139620142164,-0.48572927524139486,0.6602888782951409,1.409744813220584e-05
2021-02-18,USDCAD,0.003939522517591539,0.004031266917229901,-0.3760443174700194,-0.6965214294769774,0.614871192131399,1.7097721940886032e-05
2021-02-19,USDCAD,0.004110863204979187,0.004043585331929588,-1.350378326533635,-1.6727289588182586,0.626472304911112,1.760002970836224e-05
2021-02-22,USDCAD,0.004219076294849775,0.004150582063856182,0.00375894987790663,-0.5777068582743715,0.801186523535931,2.4216818406257877e-05
2021-02-23,USDCAD,0.004599019839350556,0.004104050325126664,-0.2846776695619587,-0.5610851409226936,0.6181049394476328,2.0771691559022824e-05
2021-02-24,USDCAD,0.004455430410292218,0.004057485063969475,-1.4678846979819493,-1.6078433397121177,0.06236445203889227,2.1452881663486275e-05
2021-02-25,USDCAD,0.004778909758012941,0.003997579303550607,1.6856238656144653,-0.7505631038965959,1.6988950086754733,3.378983742453282e-05
2021-02-26,USDCAD,0.005379836016261887,0.004105161382086058,1.774608271843977,-0.39535613377141937,1.9759294819648745,4.424613398495645e-05
2021-03-01,USDCAD,0.005693466654319261,0.004086003826176308,-1.3040674688950098,-1.312404740680999,0.033098493818694945,1.8887667647922456e-05
2021-03-02,USDCAD,0.004854807632858998,0.004009158653033329,-0.07660299813159059,-0.6642960713049564,0.9364875612918219,2.4365441453430463e-05
2021-03-03,USDCAD,0.005019777412130051,0.004096053318992432,0.6107760858894361,-0.679085884981151,0.615491293497472,2.089531884653213e-05
2021-03-04,USDCAD,0.004769519746794278,0.004159251467852062,0.0760805330310204,-1.654115659089324,0.3157190975770345,4.399375378264459e-05
2021-03-05,USDCAD,0.00684102686990496,0.004357817499395008,-0.30121608993902116,-0.38904333289458715,0.6660074755178669,4.978421663271877e-05
2021-03-08,USDCAD,0.005591282050375816,0.004452792577064717,0.07066092220485927,-0.4401389035620277,0.6602965238845604,2.876402224874898e-05
2021-03-09,USDCAD,0.005354429273722173,0.004521977226080777,-0.17713684656309023,-1.0030373966988295,0.4053060455549455,1.7690200399382013e-05
2021-03-10,USDCAD,0.006867782298593758,0.004597307425061595,-0.2881376074388725,-0.43703992785057266,0.4253999794765183,2.833754042362492e-05
2021-03-11,USDCAD,0.005167869350444548,0.004652704620371837,-1.3045287797628229,-1.5516555755316854,0.059784998522552,1.762331357208373e-05
2021-03-12,USDCAD,0.0047589013047308285,0.004701720542714774,-1.0569874956722947,-1.2508126125533112,0.6142688957351435,2.2942732314572347e-05
2021-03-15,USDCAD,0.00477243878680396,0.004737842105229911,0.14609861675624325,-0.5534106962080868,0.6625041645566808,1.639893159124652e-05
2021-03-16,USDCAD,0.004582915045987581,0.004794263731682626,-0.5723889827956806,-0.8512500395762168,0.3126913220131903,9.37764315971318e-06
2021-03-17,USDCAD,0.005256824144835258,0.00475540439858302,-1.0111819573927925,-1.1018377685792908,0.6681021417042984,2.241280376162752e-05
