pair,Date,n_bin,rv_kiem,hhi,top1,top12
EURUSD,2012-05-25,251,3.2040527824891574e-05,0.031973312924818226,0.12719490469058592,0.4705881879559622
EURUSD,2012-05-28,287,2.172798622994689e-05,0.02447318746614547,0.07801080663779757,0.4547530569646141
EURUSD,2012-05-29,287,3.105233706366627e-05,0.01874529418450744,0.06718529377354186,0.38312869712964787
EURUSD,2012-05-30,287,3.53627819705297e-05,0.02616251311297995,0.12260661605868486,0.36920742940434875
EURUSD,2012-05-31,287,3.763690847182921e-05,0.026335581318905597,0.11062326994551856,0.4284181492315581
EURUSD,2012-06-01,251,7.15329175366235e-05,0.051747597774691255,0.18174615275855496,0.5546908300466717
EURUSD,2012-06-04,287,3.084145264796337e-05,0.027651030238042967,0.09480196613591789,0.4476470534376589
EURUSD,2012-06-05,287,3.727177562673092e-05,0.021282732675947786,0.07286843516469949,0.38817086182006705
EURUSD,2012-06-06,287,3.819072466608695e-05,0.01911279699553424,0.08423858136112185,0.3671432954397409
EURUSD,2012-06-07,287,4.5729011911078984e-05,0.02291302070606375,0.07374452703849475,0.4307389422043128
EURUSD,2012-06-08,251,3.3019690265494845e-05,0.021821010924918234,0.10743680345094717,0.35510886750823323
EURUSD,2012-06-11,287,3.542688779024584e-05,0.016752512186838205,0.0465916727824128,0.34682186653072483
EURUSD,2012-06-12,287,4.391997998343211e-05,0.022637718381908915,0.06554780160114834,0.42960768634381274
EURUSD,2012-06-13,287,3.6200846991031984e-05,0.017790151610791453,0.0644824306322687,0.35376319123416655
EURUSD,2012-06-14,287,3.160006163471396e-05,0.014069548128803558,0.04356836515222436,0.3127720320839424
EURUSD,2012-06-15,251,2.423975812234836e-05,0.021710483805330024,0.08170221221679734,0.3941528832942125
EURUSD,2012-06-18,287,3.9330176527988114e-05,0.018734997250562317,0.06370523883779487,0.3798016685386619
EURUSD,2012-06-19,287,3.0873988369995535e-05,0.021258678218995422,0.05735843550265073,0.42281322067918836
EURUSD,2012-06-20,287,5.6751511299790714e-05,0.06456035395776899,0.19014369311055532,0.6409612537965388
EURUSD,2012-06-21,287,4.2623975573556795e-05,0.02005947800811213,0.0792028579285901,0.3876425273564332
EURUSD,2012-06-22,251,2.6354260659396657e-05,0.022800396508722114,0.0722003127990691,0.42772969558060403
EURUSD,2012-06-25,287,1.706070093380669e-05,0.02813650207422997,0.12386576136149169,0.4246273833421326
EURUSD,2012-06-26,287,3.188408764747297e-05,0.029704622811647274,0.1272090760485445,0.43487182737676516
EURUSD,2012-06-27,287,1.6990190264147517e-05,0.02191871257926778,0.07973036953039477,0.4116948991998336
EURUSD,2012-06-28,287,3.1151722377213365e-05,0.057788187669800296,0.21499523137958992,0.49471338510030366
EURUSD,2012-06-29,251,0.00010107423944202101,0.09016325737689224,0.2646787856168157,0.6586116052979112
EURUSD,2012-07-02,287,2.1501847702847353e-05,0.02274518993811133,0.08296081041389172,0.4167200849279506
EURUSD,2012-07-03,287,1.6954669293530415e-05,0.01937941280025715,0.05178482985076945,0.39959433082036117
EURUSD,2012-07-04,287,1.7020811901144713e-05,0.04183305973144373,0.1758602677643745,0.4413288213930877
EURUSD,2012-07-05,287,4.108604616896529e-05,0.10413110419984652,0.2806311567979556,0.6715347769425081
EURUSD,2012-07-06,251,2.1398632452823363e-05,0.01830741342860001,0.06510622658660968,0.36298785772406195
EURUSD,2012-07-09,287,1.9452457878110633e-05,0.016159270975296798,0.060002164107526276,0.3397888869160743
EURUSD,2012-07-10,287,1.9220307537478962e-05,0.01767144907884597,0.05553544879794506,0.3802731497611917
EURUSD,2012-07-11,287,2.538222711668314e-05,0.040733237789455576,0.12474181292666277,0.4868601388720548
EURUSD,2012-07-12,287,2.3800967329167372e-05,0.017631456446758575,0.06018343682871835,0.3782362851223283
EURUSD,2012-07-13,251,2.8617673107915438e-05,0.04654415197037983,0.16016396180766365,0.5522483414004186
EURUSD,2012-07-16,287,2.323745010183472e-05,0.02868908869305543,0.08969737395763805,0.4960891838687003
EURUSD,2012-07-17,287,3.839469299492149e-05,0.06661333352399644,0.23207734501300706,0.5345940295580498
EURUSD,2012-07-18,287,3.009674766700665e-05,0.02665253488021358,0.09216242246007857,0.42926496776370143
EURUSD,2012-07-19,287,3.104797956670733e-05,0.0452428750512308,0.15198631408911048,0.5591510387294165
EURUSD,2012-07-20,251,3.202507072513671e-05,0.06402170029702138,0.21689185072517791,0.5532178758367418
EURUSD,2012-07-23,287,2.888119943084512e-05,0.01692554024115763,0.058005099919487324,0.34853188416064074
EURUSD,2012-07-24,287,2.5725514896138162e-05,0.013312649973414428,0.03213405080093226,0.30639369509876285
EURUSD,2012-07-25,287,4.252248974512296e-05,0.028647873316978992,0.10410956096943078,0.48990431794401756
EURUSD,2012-07-26,287,5.485699755211706e-05,0.037805456253371235,0.11029659926869205,0.5451730566391718
EURUSD,2012-07-27,251,8.463516092322275e-05,0.05226342102607735,0.12105499235404252,0.642255214217642
EURUSD,2012-07-30,287,2.314576902783115e-05,0.020181195174743653,0.060327481618778364,0.40339518418835035
EURUSD,2012-07-31,287,3.4110462474218864e-05,0.030541568559796603,0.10004406864201068,0.5005435774879619
EURUSD,2012-08-01,287,4.121183471922268e-05,0.08112271193820562,0.2299253320666198,0.6518935285951413
EURUSD,2012-08-02,287,0.00011267282908765458,0.07461307381513897,0.19325573285456948,0.7090388062405929
EURUSD,2012-08-03,251,4.7054283352655704e-05,0.034441014746712115,0.10299092713930895,0.5381363713856998
EURUSD,2012-08-06,287,2.8042069140822255e-05,0.015347817435183129,0.03888596851376427,0.353405003387967
EURUSD,2012-08-07,287,1.7641032524708745e-05,0.017246072019463054,0.042850362473648124,0.37808376521588294
EURUSD,2012-08-08,287,1.746035058892484e-05,0.018497971201042976,0.07965987633589079,0.3495369220774029
EURUSD,2012-08-09,287,2.4791313322260393e-05,0.032921220945141834,0.11926020774342261,0.45058466124017876
EURUSD,2012-08-10,251,1.9655694144450782e-05,0.024235590222252797,0.06250497022653982,0.4599436815052979
EURUSD,2012-08-13,287,1.8544972530811184e-05,0.02072023391594287,0.07118885992828823,0.4101874515511183
EURUSD,2012-08-14,287,1.596339151457372e-05,0.022976775989892527,0.08081925829052418,0.41626966104372537
EURUSD,2012-08-15,287,1.3245815898715195e-05,0.02262331496744202,0.08540826796279542,0.4290378875975491
EURUSD,2012-08-16,287,1.5077336566186994e-05,0.016964547277799252,0.0663900171441246,0.33439920257343875
EURUSD,2012-08-17,251,1.9450767596122703e-05,0.02756216949211831,0.09752427719608378,0.44844137154684993
EURUSD,2012-08-20,287,1.932761827487336e-05,0.02995509405518329,0.1280001176839423,0.426615317199385
EURUSD,2012-08-21,287,2.7723873200557744e-05,0.13554710808542633,0.3375913022059764,0.6516937166413925
EURUSD,2012-08-22,287,2.906491973659859e-05,0.0922029727539351,0.27797230959875047,0.6021389896926433
EURUSD,2012-08-23,287,2.132139506968589e-05,0.025329252034815765,0.0942903402623516,0.4251372785249485
EURUSD,2012-08-24,251,2.777696103213886e-05,0.10287480960425137,0.3017266793122675,0.573499723897787
EURUSD,2012-08-27,287,1.0839507921706882e-05,0.021814205157165544,0.0821290553096949,0.4202228314524547
EURUSD,2012-08-28,287,1.7235678053960283e-05,0.022225281446391913,0.07318489922662513,0.42938232211984556
EURUSD,2012-08-29,287,1.529311974867942e-05,0.03587922918199505,0.13900338096442913,0.48289656812563414
EURUSD,2012-08-30,287,1.523654585981493e-05,0.027545100454845203,0.12099712334667194,0.41856835244071633
EURUSD,2012-08-31,251,4.598819381746679e-05,0.0757802430442535,0.20928392154993056,0.6685857784426102
EURUSD,2012-09-03,287,1.0355072904063708e-05,0.04240506351506791,0.1281080215965132,0.5410964054001531
EURUSD,2012-09-04,287,2.2395856236293166e-05,0.03465721031963459,0.11009077569895225,0.5065947640552989
EURUSD,2012-09-05,287,2.8671650172610968e-05,0.10627529906594965,0.31051923920258173,0.587359638638445
EURUSD,2012-09-06,287,3.512848631588862e-05,0.03929039251196658,0.11670710376938374,0.561760430665696
EURUSD,2012-09-07,251,2.8689943549533918e-05,0.04042847134773711,0.1306725586912139,0.5443621541161254
EURUSD,2012-09-10,286,1.4257933001425204e-05,0.022303757544351287,0.09530336740916569,0.3931346208958439
EURUSD,2012-09-11,287,2.0130386306676462e-05,0.02581685958027671,0.07315246575567184,0.4655314760666739
EURUSD,2012-09-12,287,3.4411830018160776e-05,0.0367778582607314,0.1318608583519506,0.5229477320947286
EURUSD,2012-09-13,287,4.557904859791614e-05,0.05094823614398574,0.15052658248752934,0.6267741169231793
EURUSD,2012-09-14,251,2.691733013174153e-05,0.018986158530827406,0.07034064221144523,0.38074884044309826
EURUSD,2012-09-17,287,2.7599442244720246e-05,0.028103308163028,0.11878070007047757,0.4364135742917909
EURUSD,2012-09-18,287,2.6167427795320678e-05,0.02330576881732365,0.09663114557516514,0.4091720700213427
EURUSD,2012-09-19,287,2.412035945749788e-05,0.030559704915755465,0.11707725147468857,0.46319263648785175
EURUSD,2012-09-20,287,2.9821119251452373e-05,0.01648874522270728,0.05177446918887214,0.34227110450868736
EURUSD,2012-09-21,251,4.700190189587457e-05,0.03512158824477282,0.07999321461919846,0.55630927481429
EURUSD,2012-09-24,287,2.6947922830373934e-05,0.030767471705977975,0.10431206433690761,0.4648281570324048
EURUSD,2012-09-25,287,2.573193378318154e-05,0.018572349541030753,0.08036887696582233,0.3563786259371698
EURUSD,2012-09-26,287,2.2218564677172473e-05,0.01910690688084976,0.0580937586008834,0.3936097450176491
EURUSD,2012-09-27,287,2.6309238781333297e-05,0.022055649455429073,0.07150213393145138,0.41956906631218804
EURUSD,2012-09-28,251,2.5460639561141687e-05,0.023550284897997664,0.08290473852573638,0.43280725308478163
EURUSD,2012-10-01,287,2.4615549136542967e-05,0.024043490480214168,0.08696823499805693,0.4129954908290092
EURUSD,2012-10-02,287,2.1432351602860397e-05,0.014572168815969178,0.04741329836131518,0.3193764280855125
EURUSD,2012-10-03,287,2.1659376461473818e-05,0.028516171354024587,0.07548311071010705,0.5071080703239693
EURUSD,2012-10-04,287,2.5558856476380562e-05,0.02703364928316703,0.09115108829497462,0.4578770110794186
EURUSD,2012-10-05,251,1.6747553301286692e-05,0.0267100869820013,0.09461375399999852,0.4246459801965505
EURUSD,2012-10-08,287,1.4934464701427285e-05,0.018640885753186898,0.05913804008837815,0.39095735935094883
EURUSD,2012-10-09,287,2.673042310857045e-05,0.02489835863310145,0.07797346938754407,0.45177585990022584
EURUSD,2012-10-10,287,2.4059042336712306e-05,0.019109092407665947,0.05695430241648226,0.39327211137501805
EURUSD,2012-10-11,287,2.1629771573083496e-05,0.019855756917756796,0.05874386073198816,0.3987722259987118
EURUSD,2012-10-12,251,2.2151701967691384e-05,0.03002918298682416,0.12435950857323932,0.4443974832242016
EURUSD,2012-10-15,287,1.6250384765935003e-05,0.019749136582148687,0.08739193822466444,0.3598352768618419
EURUSD,2012-10-16,287,2.3740748597979012e-05,0.03417105695762123,0.09466605765898953,0.5342695008948315
EURUSD,2012-10-17,287,1.6130774822024842e-05,0.015546193633484954,0.0571034473217957,0.33381830300891085
EURUSD,2012-10-18,287,1.8657518926462654e-05,0.02269624399058948,0.1027156480440402,0.38563204728144646
EURUSD,2012-10-19,251,1.641675229380134e-05,0.022963626191184344,0.08040475599678824,0.40669645641737073
EURUSD,2012-10-22,287,1.5074753092608599e-05,0.0197407719997345,0.07179657748502563,0.38734114752722176
EURUSD,2012-10-23,287,1.5087654355611718e-05,0.028308696628818526,0.12171176427108375,0.4134378669135035
EURUSD,2012-10-24,287,2.3141733299871225e-05,0.033204482184581635,0.09998777306716326,0.491829668305363
EURUSD,2012-10-25,287,1.9879349569256656e-05,0.015377827250286547,0.05067230954402759,0.3322556229023311
EURUSD,2012-10-26,251,2.0717549071459105e-05,0.023303703076187815,0.09097538603899746,0.41214454708553505
EURUSD,2012-10-29,287,1.3353181109037681e-05,0.017401112437780905,0.058343952508758325,0.3567796341919275
EURUSD,2012-10-30,287,1.3213064809893689e-05,0.023231080748626044,0.06995336260086604,0.43055045959242716
EURUSD,2012-10-31,287,1.3676132779535813e-05,0.017511694324204925,0.06021346242852931,0.3524764461465172
EURUSD,2012-11-01,287,1.48329604856326e-05,0.02153588747849,0.05593472592982199,0.44031658143060354
EURUSD,2012-11-02,251,2.435464032170727e-05,0.033489157694280826,0.07951518463245681,0.5582315712040817
EURUSD,2012-11-05,287,1.7063715543647574e-05,0.024833958422903712,0.08930624248285299,0.445987015409595
EURUSD,2012-11-06,287,1.709605718782457e-05,0.02314451485101974,0.07924748442282438,0.42949975337100255
EURUSD,2012-11-07,287,3.444371546240008e-05,0.021543481919283538,0.07290715343625001,0.41995891390293766
EURUSD,2012-11-08,287,2.3728709559954284e-05,0.027669565768862085,0.08241341754033935,0.45157357685819655
EURUSD,2012-11-09,263,1.8580487763704286e-05,0.017736935373147023,0.06274291341552783,0.36812381816519124
EURUSD,2012-11-12,287,1.2369858539595797e-05,0.03707755748800361,0.13590533413345185,0.5269937550194288
EURUSD,2012-11-13,287,1.9609465034809246e-05,0.04403815501845162,0.1836272882990499,0.4346500614013106
EURUSD,2012-11-14,287,1.8619218836514704e-05,0.022102573327082185,0.09535364059085193,0.3931717863556861
EURUSD,2012-11-15,287,1.5951230602912813e-05,0.013900561478060517,0.05361364586058932,0.2964218905414418
EURUSD,2012-11-16,263,1.859938994939925e-05,0.02523499989476788,0.0937611363960176,0.41455007565448043
EURUSD,2012-11-19,287,2.218648627964289e-05,0.04387464505705576,0.1677955870198531,0.4812022086597187
EURUSD,2012-11-20,287,2.3129316569739947e-05,0.04198034322826956,0.16760219317674446,0.4734166264138592
EURUSD,2012-11-21,287,2.329866020727199e-05,0.04230959297053542,0.16505965901625497,0.5007510652441033
EURUSD,2012-11-22,287,1.3024542525990357e-05,0.015035970948742622,0.05830128445951375,0.3283216699329749
EURUSD,2012-11-23,263,1.8116960132386974e-05,0.025297966848057636,0.07862268937965756,0.4561615008157569
EURUSD,2012-11-26,287,1.9276316389447705e-05,0.03602674389812146,0.14878635433161597,0.4476968634660912
EURUSD,2012-11-27,287,1.5119473007213888e-05,0.027006562631633254,0.08200434772883215,0.47381209285231296
EURUSD,2012-11-28,287,1.6538543679938316e-05,0.018050956794309087,0.055084094850035334,0.3849852514031961
EURUSD,2012-11-29,287,1.579135672949937e-05,0.06375880747788307,0.222459862563133,0.5505364388646818
EURUSD,2012-11-30,263,2.008968403720634e-05,0.03970242886043462,0.1309224231226283,0.5034739281245334
EURUSD,2012-12-03,287,1.5222286306806196e-05,0.020482854994512044,0.09060334715080795,0.3669521905672098
EURUSD,2012-12-04,287,1.2135768949326391e-05,0.018720011301250856,0.058226971609119015,0.3752967466108828
EURUSD,2012-12-05,287,1.0414734691576869e-05,0.01276635177932648,0.04729784580997247,0.2770305547778431
EURUSD,2012-12-06,287,1.9218062602189218e-05,0.04015068521734316,0.15339290303306713,0.5115605374184127
EURUSD,2012-12-07,263,2.1418347189519766e-05,0.0365264201675948,0.12158408381556803,0.5078413816604135
EURUSD,2012-12-10,287,1.2022402966898078e-05,0.01971785705821865,0.06606824506799032,0.3705180353468484
EURUSD,2012-12-11,287,1.4576087068089196e-05,0.020883646400024408,0.06928283761972469,0.3918556303888986
EURUSD,2012-12-12,287,1.1452718480087286e-05,0.034125037187091145,0.14122783579859444,0.44298995118578866
EURUSD,2012-12-13,287,1.7970700855284065e-05,0.022486255730846776,0.08542958628292421,0.41567793344207316
EURUSD,2012-12-14,263,2.2438236138144497e-05,0.046358616262639714,0.1605286307039961,0.5170787007382327
EURUSD,2012-12-17,287,1.176335968537061e-05,0.01500512273787725,0.05725642205214457,0.3217084810748551
EURUSD,2012-12-18,287,8.71437224413451e-06,0.01931656971762362,0.07425112339848769,0.3892754544264682
EURUSD,2012-12-19,287,1.706208485152694e-05,0.016369160028578973,0.05045878815457375,0.3432911817210806
EURUSD,2012-12-20,287,2.2504819428197375e-05,0.031354468304882796,0.08097546279820822,0.5278137461322501
EURUSD,2012-12-21,263,2.5548732290403185e-05,0.020640076768280852,0.06904147048845498,0.40240328258507074
EURUSD,2012-12-24,252,8.46064596429027e-06,0.023095486538538747,0.06491562774315333,0.43694517719100323
EURUSD,2012-12-26,155,1.0544316488541066e-05,0.10636222493733535,0.22557610857119684,0.6963986720427972
EURUSD,2012-12-27,287,2.1855115828004882e-05,0.030729525611180128,0.109554746180329,0.49168987754821647
EURUSD,2012-12-28,263,1.9109045737509303e-05,0.04353603464653268,0.10564098079587067,0.5982157358556139
EURUSD,2012-12-31,263,3.104096781506398e-05,0.0752661100961158,0.24101296736626476,0.5931872217949662
EURUSD,2013-01-02,287,4.28496117068998e-05,0.01714450494370006,0.048550206118901464,0.36047548962865583
EURUSD,2013-01-03,287,3.388239649736344e-05,0.04978917555534046,0.14450782156151665,0.551538742201322
EURUSD,2013-01-04,263,2.3887713656987574e-05,0.025354109904328667,0.08122623433323033,0.4506300935170591
EURUSD,2013-01-07,287,2.1569935157440983e-05,0.016977639891526015,0.058242697819147204,0.3408212102428553
EURUSD,2013-01-08,287,2.163661329408319e-05,0.03413683617527223,0.10963366281009145,0.4988975544152708
EURUSD,2013-01-09,287,1.5597666972942086e-05,0.015377755918480483,0.060441564738884075,0.31946087559460473
EURUSD,2013-01-10,287,3.056787810993436e-05,0.042007775516756087,0.16287144122809072,0.5200086605395248
EURUSD,2013-01-11,263,2.9246276225435148e-05,0.042527838990268685,0.11353083514606609,0.5364523856386723
EURUSD,2013-01-14,287,2.2858615331465628e-05,0.019965084918282014,0.066472061658683,0.3884400641175974
EURUSD,2013-01-15,287,3.6682925527023604e-05,0.02970895632222801,0.0967614791084349,0.4625635775464292
EURUSD,2013-01-16,287,3.0229049268282415e-05,0.023969200672437057,0.10527528682437613,0.4060266544972544
