Date,pair,rv_m1,n_m1,rv_m5,n_m5,rv_m15,n_m15,rv_h1,n_h1
2010-03-17,EURUSD,2.424766285603236e-05,1305,2.1974530761531964e-05,286,1.48296569885949e-05,95,1.5147948946794778e-05,23.0
2010-03-18,EURUSD,3.4879335099384516e-05,1330,3.60025532755777e-05,287,3.341753914669728e-05,95,4.583636615250025e-05,23.0
2010-03-19,EURUSD,2.867027212470851e-05,1194,2.213530968187446e-05,251,1.7850367109178817e-05,83,1.4889427832222126e-05,20.0
2010-03-21,EURUSD,1.7769326515748642e-06,139,1.8205733295482024e-06,35,2.6417276737662277e-06,11,1.0609578687197844e-06,2.0
2010-03-22,EURUSD,2.974123302607636e-05,1327,2.827394486677716e-05,286,3.0195125328782086e-05,95,3.522454583252047e-05,23.0
2010-03-23,EURUSD,3.651826167731105e-05,1327,3.584879179516676e-05,286,2.7582049383019783e-05,95,2.4643755402567743e-05,23.0
2010-03-24,EURUSD,5.966677009148045e-05,1361,5.366875429617061e-05,287,4.863116942865741e-05,95,2.4593952786379643e-05,23.0
2010-03-25,EURUSD,5.6909097304693505e-05,1356,5.056586122483744e-05,287,4.471683620338725e-05,95,4.270392312590171e-05,23.0
2010-03-26,EURUSD,3.7785615570360376e-05,1218,3.5964329582704684e-05,251,3.5654240685283174e-05,83,1.3012172349254824e-05,20.0
2010-03-28,EURUSD,5.409815690483998e-06,166,6.458003051181033e-06,35,6.973357106667196e-06,11,6.84554542083456e-06,2.0
2010-03-29,EURUSD,2.6473186125348e-05,1313,2.8176118000611157e-05,286,3.562636372794052e-05,95,4.32312024924591e-05,23.0
2010-03-30,EURUSD,3.0333415480177724e-05,1301,3.0308103527256173e-05,285,3.228167773410781e-05,95,2.0541303508508167e-05,23.0
2010-03-31,EURUSD,3.3521623079638563e-05,1335,3.249623131427322e-05,286,2.228248008950157e-05,95,1.7990907433502165e-05,23.0
2010-04-01,EURUSD,3.8049000234537813e-05,1312,3.875106607161037e-05,287,3.145445409442392e-05,95,2.857605116863729e-05,23.0
2010-04-02,EURUSD,1.9745375093052696e-05,906,1.6613092193869596e-05,244,2.0792303217797997e-05,82,1.2288272058063398e-05,20.0
2010-04-04,EURUSD,1.85148925066835e-06,124,1.7747183429810066e-06,33,1.1046799632925915e-06,11,2.746290837408115e-08,2.0
2010-04-05,EURUSD,2.2356498597538867e-05,1203,2.5405589503108324e-05,285,2.8452476178169484e-05,95,3.554841081840871e-05,23.0
2010-04-06,EURUSD,3.088103757594238e-05,1351,2.7756527805085617e-05,287,2.4336105958373134e-05,95,2.1657402838535058e-05,23.0
2010-04-07,EURUSD,2.7575067590830125e-05,1343,2.4595555026909077e-05,287,2.1824236188193376e-05,95,2.2298462934997654e-05,23.0
2010-04-08,EURUSD,3.0373790920004846e-05,1300,2.3884074588153576e-05,285,1.9859172200693762e-05,95,2.090606689279127e-05,23.0
2010-04-09,EURUSD,4.770617329358283e-05,1196,4.272106940584346e-05,251,5.124035864697357e-05,83,4.404571627956193e-05,20.0
2010-04-11,EURUSD,7.878210123636862e-06,178,1.3278128916891065e-05,35,1.4090812412971418e-05,11,3.6366941756704905e-06,2.0
2010-04-12,EURUSD,2.937440676334834e-05,1350,3.236865266251538e-05,287,2.7711618895350736e-05,95,3.641663950724189e-05,23.0
2010-04-13,EURUSD,3.2039197591688016e-05,1338,3.225357742422835e-05,287,3.098748817988114e-05,95,3.0012347454550245e-05,23.0
2010-04-14,EURUSD,3.1361575518857214e-05,1328,2.957683266163791e-05,286,2.872505285191448e-05,95,2.710931224614487e-05,23.0
2010-04-15,EURUSD,3.1804463108294e-05,1337,2.644649250111255e-05,287,2.583839861933631e-05,95,2.9795776951564783e-05,23.0
2010-04-16,EURUSD,4.077649228702601e-05,1230,3.475228936442986e-05,251,2.447807542269964e-05,83,1.8447241816864555e-05,20.0
2010-04-18,EURUSD,3.0700526208095036e-06,166,2.6464721454261487e-06,35,3.008671638269565e-06,11,2.0080262113212758e-06,2.0
2010-04-19,EURUSD,2.8641400272148772e-05,1374,2.2406349005275528e-05,287,1.7879206324892666e-05,95,1.1571129101074754e-05,23.0
2010-04-20,EURUSD,3.0326514203796175e-05,1325,2.49275010741597e-05,287,2.321880228923293e-05,95,1.7354325766177055e-05,23.0
2010-04-21,EURUSD,2.6836318863160917e-05,1348,2.2425679873346595e-05,287,2.3376730997150877e-05,95,2.9958532640041465e-05,23.0
2010-04-22,EURUSD,7.03024504580798e-05,1374,4.492406640021327e-05,287,5.3452614426721845e-05,95,5.507010100707616e-05,23.0
2010-04-23,EURUSD,5.1344444604200334e-05,1212,5.210550102443514e-05,252,5.29401654788527e-05,84,5.395361660816801e-05,21.0
2010-04-25,EURUSD,1.8499522403109564e-06,150,2.5966255026453305e-06,35,3.21103600279787e-06,11,8.189714894808227e-07,2.0
2010-04-26,EURUSD,4.168592561826436e-05,1349,3.817882182367393e-05,286,4.429417891457593e-05,95,2.930008584875045e-05,23.0
2010-04-27,EURUSD,5.692073285889348e-05,1366,5.963093420348044e-05,287,5.5949758339599716e-05,95,7.549508653116969e-05,23.0
2010-04-28,EURUSD,8.861451945736204e-05,1393,9.613646428069183e-05,287,9.38978538126593e-05,95,0.00012272599587039002,23.0
2010-04-29,EURUSD,4.5270332996296416e-05,1347,4.5565789191658585e-05,287,4.152066157798716e-05,95,2.9009699078920985e-05,23.0
2010-04-30,EURUSD,3.8126773555276096e-05,1200,4.1348452661953986e-05,251,3.305419429117092e-05,83,3.076614517866094e-05,20.0
2010-05-02,EURUSD,2.8933158501535705e-06,150,4.133106021483273e-06,35,2.2198371638435183e-06,11,9.24280447873814e-07,2.0
2010-05-03,EURUSD,3.419295972940569e-05,1325,3.6173461346188513e-05,287,3.964402254708867e-05,95,3.969499484418728e-05,23.0
2010-05-04,EURUSD,4.555522418595876e-05,1362,4.319188337210821e-05,287,4.184949451047616e-05,95,3.293236164612426e-05,23.0
2010-05-05,EURUSD,7.590720647637596e-05,1394,7.400199784678819e-05,287,6.996157052273862e-05,95,7.563457459903845e-05,23.0
2010-05-06,EURUSD,0.00022026419050475825,1407,0.00016313998672942004,287,0.0001508880846946168,95,0.0002033887257146118,23.0
2010-05-07,EURUSD,0.000221278715963234,1260,0.000226691857083153,252,0.00018877876153319112,84,0.00013574291812186342,21.0
2010-05-09,EURUSD,3.459278271460944e-05,179,4.654318581015004e-05,35,3.3076167723663564e-05,11,2.4209382770790176e-05,2.0
2010-05-10,EURUSD,0.0002023490750680927,1413,0.00020425419784646627,287,0.00021170222692995034,95,0.00014029399738620728,23.0
2010-05-11,EURUSD,0.00012178045040135208,1422,0.00012206881557905888,287,9.955529705961321e-05,95,9.317995765947463e-05,23.0
2010-05-12,EURUSD,7.834606811751854e-05,1396,8.298011563849563e-05,287,9.237416321747094e-05,95,8.801471675353653e-05,23.0
2010-05-13,EURUSD,7.259923759992824e-05,1391,6.31685947967904e-05,287,5.2374867446775194e-05,95,6.140161563491828e-05,23.0
2010-05-14,EURUSD,0.0001044426566987627,1242,9.623216449565234e-05,252,8.930217640140739e-05,84,0.00013021108120296062,21.0
2010-05-16,EURUSD,3.947349642215976e-06,150,4.354525933159371e-06,35,3.515159851178883e-06,11,3.4103409639717567e-06,2.0
2010-05-17,EURUSD,0.00014622330999566294,1416,0.0001356469346347888,287,0.00010554795890086677,95,0.00011138568129085876,23.0
2010-05-18,EURUSD,0.00013848120645043076,1423,0.0001525046321086479,287,0.00014123537003619887,95,0.00011863209577753727,23.0
2010-05-19,EURUSD,0.00021502007113223293,1427,0.00019136473094719136,287,0.00015013888243344055,95,0.00012671559843795946,23.0
2010-05-20,EURUSD,0.00025467885330710417,1431,0.00019734701957737196,287,0.00017552482200168513,95,0.0003033507550556896,23.0
2010-05-21,EURUSD,0.00019173550974330806,1255,0.00017383562981833134,252,0.00015107352175523447,84,0.00010326935762102499,21.0
2010-05-23,EURUSD,4.671840998612412e-06,147,4.462772477497256e-06,35,4.092806109825522e-06,11,4.161523499781232e-06,2.0
2010-05-24,EURUSD,9.90915659360054e-05,1410,9.042352408451282e-05,287,7.762941041774247e-05,95,4.09730936407383e-05,23.0
2010-05-25,EURUSD,0.00012161807298618772,1410,0.00011017131973253298,287,9.186774316990843e-05,95,6.503574865691511e-05,23.0
2010-05-26,EURUSD,9.512777227821108e-05,1425,8.573419064963919e-05,287,7.238244268786747e-05,95,7.667201217338466e-05,23.0
2010-05-27,EURUSD,0.00011196899180280011,1406,0.00012145554296770874,287,0.00012625565633424732,95,0.00017388387143768986,23.0
2010-05-28,EURUSD,0.00012304206555198896,1233,0.00010937831488592108,251,0.00011333082072247425,83,0.0001161312677295419,20.0
2010-05-30,EURUSD,4.517430436700272e-06,139,3.5222730625989133e-06,34,2.473489120671867e-06,11,1.657612787776107e-06,2.0
2010-05-31,EURUSD,4.248838256713864e-05,1268,3.486661728620202e-05,283,3.5869410290479134e-05,95,2.9662066848982765e-05,23.0
2010-06-01,EURUSD,0.00010804625803960085,1408,9.204718506175655e-05,287,0.00011675304528314328,95,0.00011495330082276864,23.0
2010-06-02,EURUSD,9.999250639919536e-05,1403,8.799154696970867e-05,287,8.56509055874602e-05,95,6.797405611079117e-05,23.0
2010-06-03,EURUSD,7.113038964592152e-05,1379,6.113921478481683e-05,287,5.4072339881624594e-05,95,4.71005709929534e-05,23.0
2010-06-04,EURUSD,0.00013467313548394319,1240,0.00011369664453979368,251,9.112464781884154e-05,83,0.00012940139995716292,20.0
2010-06-06,EURUSD,8.348370164707165e-06,162,8.587652279390241e-06,35,6.528439407914488e-06,11,1.3538758406055094e-06,2.0
2010-06-07,EURUSD,8.811339505253489e-05,1390,7.374179713983423e-05,287,5.984288840415066e-05,95,4.66156741394374e-05,23.0
2010-06-08,EURUSD,7.796153810032681e-05,1378,7.180413776821783e-05,287,5.059725644794085e-05,95,5.709727774040071e-05,23.0
2010-06-09,EURUSD,5.6617602392194276e-05,1379,5.176803349303602e-05,287,4.8928400487837165e-05,95,3.206900957727987e-05,23.0
2010-06-10,EURUSD,7.868354708529226e-05,1408,8.84151721730213e-05,287,0.00011445307502950237,95,0.00013101625427249905,23.0
2010-06-11,EURUSD,5.642071970243368e-05,1245,5.1478273635598444e-05,251,4.911569958822751e-05,83,5.441464881233848e-05,20.0
2010-06-13,EURUSD,1.1560376479825455e-05,153,1.966893183685945e-05,35,2.7891784319692117e-05,11,2.9023145291753258e-05,2.0
2010-06-14,EURUSD,5.119645933298487e-05,1351,4.760903039241489e-05,287,5.248346565063361e-05,95,5.697555376472933e-05,23.0
2010-06-15,EURUSD,6.711154563215568e-05,1391,5.751055696092483e-05,287,4.9409068469515574e-05,95,4.439063632688415e-05,23.0
2010-06-16,EURUSD,4.783962784249543e-05,1351,4.56055300531316e-05,287,3.0232844395770795e-05,95,3.715667335276713e-05,23.0
2010-06-17,EURUSD,6.151338471340053e-05,1364,5.360466498910176e-05,287,4.242299604301219e-05,95,6.781427927392099e-05,23.0
2010-06-18,EURUSD,3.43526616057725e-05,1209,3.018235054282448e-05,252,2.424806352024104e-05,84,1.8856451477923457e-05,21.0
2010-06-20,EURUSD,7.5367182230318416e-06,174,4.75822500468207e-06,35,6.9641718435941045e-06,11,3.1776567586650904e-06,2.0
2010-06-21,EURUSD,6.556491662803285e-05,1385,6.26032423117463e-05,287,6.86177576146218e-05,95,5.2231561796280464e-05,23.0
2010-06-22,EURUSD,5.8032936314819585e-05,1376,5.1045536660076035e-05,286,4.67218413542122e-05,95,3.7545450280522186e-05,23.0
2010-06-23,EURUSD,6.232768491476339e-05,1355,4.7989464816196604e-05,287,4.031269495543277e-05,95,5.3863411638426086e-05,23.0
2010-06-24,EURUSD,4.9539021317551336e-05,1352,5.1667947701024046e-05,286,4.823179184593366e-05,95,3.436698267654256e-05,23.0
2010-06-25,EURUSD,5.083447797529047e-05,1232,3.879426339593452e-05,251,3.3998474154932035e-05,83,5.5770559214650325e-05,20.0
2010-06-27,EURUSD,1.4624604541358273e-06,119,1.3776759274662776e-06,34,1.2797397683005722e-06,11,4.2403891868653447e-07,2.0
2010-06-28,EURUSD,3.8815162734596794e-05,1334,3.437824692880943e-05,286,3.442879127650779e-05,95,2.3459378521702714e-05,23.0
2010-06-29,EURUSD,5.1840099931517696e-05,1355,4.646624890610913e-05,287,3.150186093528436e-05,95,2.427641602293839e-05,23.0
2010-06-30,EURUSD,7.051036419264871e-05,1377,5.837971991596877e-05,287,5.994173462217128e-05,95,6.573569356751912e-05,23.0
2010-07-01,EURUSD,7.959232500197682e-05,1414,7.788941002497494e-05,287,7.083165926828096e-05,95,0.00010933601251675361,23.0
2010-07-02,EURUSD,6.233463684103042e-05,1218,4.503984646290858e-05,251,3.566916819658701e-05,83,3.967281316894647e-05,20.0
2010-07-04,EURUSD,1.3007395379126941e-06,118,9.201660062979034e-07,34,9.073807596111537e-07,11,1.129825391074529e-06,2.0
2010-07-05,EURUSD,2.1462234096756003e-05,1186,1.7510795965630304e-05,280,1.641489954971154e-05,95,1.2858682488588513e-05,23.0
2010-07-06,EURUSD,5.116956036524494e-05,1394,5.437697307322543e-05,287,4.996518103710313e-05,95,4.936091646990553e-05,23.0
2010-07-07,EURUSD,4.633111567906683e-05,1378,4.0961675500512313e-05,287,2.9592388159030916e-05,95,3.825772459226932e-05,23.0
2010-07-08,EURUSD,3.9125831129342746e-05,1368,4.147990641293092e-05,285,2.8013680908419317e-05,95,1.8572018315811508e-05,23.0
2010-07-09,EURUSD,3.238276416896803e-05,1211,2.88710299621943e-05,251,3.0063181865864128e-05,83,2.612590564453301e-05,20.0
2010-07-11,EURUSD,1.514963104955767e-06,123,1.7720852830045676e-06,35,2.6801808937020245e-06,11,3.6291880810270887e-07,2.0
2010-07-12,EURUSD,2.6970391764905223e-05,1293,2.525075976222767e-05,287,2.781692386688101e-05,95,1.2982123939073579e-05,23.0
2010-07-13,EURUSD,4.7599250018398186e-05,1370,4.825923978087227e-05,287,5.021046836263941e-05,95,6.144388794031542e-05,23.0
2010-07-14,EURUSD,4.166911664409043e-05,1332,4.4915285718797945e-05,287,2.92855301888627e-05,95,1.750047033403565e-05,23.0
2010-07-15,EURUSD,5.304951749433948e-05,1391,5.2860519388135804e-05,286,4.846140585706147e-05,95,5.5167132255060035e-05,23.0
2010-07-16,EURUSD,4.8531556888683076e-05,1197,4.438431615670264e-05,251,4.571485676856675e-05,83,5.063165134471319e-05,20.0
2010-07-18,EURUSD,3.946239355903481e-06,146,5.11812980769056e-06,35,5.447203355505359e-06,11,7.51897635458838e-07,2.0
2010-07-19,EURUSD,4.314681841622724e-05,1329,3.968003191043101e-05,287,4.5875425054019695e-05,95,8.193744112167483e-05,23.0
2010-07-20,EURUSD,4.6824984444240445e-05,1353,4.527343427593786e-05,284,4.4049646347235436e-05,95,4.895394885977215e-05,23.0
2010-07-21,EURUSD,5.2414535068870236e-05,1353,5.699592978992649e-05,287,5.964370136130755e-05,95,5.801283856985779e-05,23.0
2010-07-22,EURUSD,5.590691519701317e-05,1377,4.479879344180228e-05,286,5.401165636176148e-05,95,3.987340981958812e-05,23.0
2010-07-23,EURUSD,0.00010573692219697145,1211,8.254683478931704e-05,251,8.97027423502946e-05,83,8.107463166257438e-05,20.0
2010-07-25,EURUSD,3.823257883485805e-06,141,4.8801096028275766e-06,35,4.57261433053117e-06,11,8.270643433065035e-06,2.0
2010-07-26,EURUSD,4.686666343309885e-05,1346,4.8403826099100005e-05,287,5.155720847338204e-05,95,4.20621535830185e-05,23.0
2010-07-27,EURUSD,4.952733463428327e-05,1343,5.203435942837337e-05,287,5.23941774715606e-05,95,3.426415739978425e-05,23.0
2010-07-28,EURUSD,4.042737854291316e-05,1347,3.0433698495002027e-05,285,2.661082509287149e-05,95,2.0075178892110195e-05,23.0
2010-07-29,EURUSD,3.6269247835266626e-05,1356,3.240552387098798e-05,287,2.8502799939459317e-05,95,2.479107664839498e-05,23.0
2010-07-30,EURUSD,4.5435056150681016e-05,1234,3.988134092279967e-05,251,4.0950845283445004e-05,83,6.300944484936417e-05,20.0
2010-08-01,EURUSD,6.157925888245173e-07,98,4.515725496325587e-07,30,3.929253988069632e-07,11,5.8634544506765044e-08,2.0
2010-08-02,EURUSD,3.2086578860823205e-05,1305,3.2759069216174326e-05,287,2.6828845919108244e-05,95,3.201029911378497e-05,23.0
2010-08-03,EURUSD,3.0034762281276733e-05,1266,2.8886758786550215e-05,282,3.3361377736097285e-05,95,2.9442559864966786e-05,23.0
2010-08-04,EURUSD,3.328959084009745e-05,1335,3.312097074081623e-05,287,3.6242930497986296e-05,95,5.0340685399259865e-05,23.0
2010-08-05,EURUSD,3.590130812317819e-05,1297,3.54547420264104e-05,287,3.9652101416862354e-05,95,5.5263333646842924e-05,23.0
2010-08-06,EURUSD,5.0154840895908936e-05,1180,3.7950468269004926e-05,251,5.532947469603715e-05,83,7.884767057557497e-05,20.0
2010-08-08,EURUSD,1.1161941875748444e-06,121,8.330321306282895e-07,34,1.3431834238050676e-06,11,3.851314054028844e-07,2.0
2010-08-09,EURUSD,2.3501578516450718e-05,1202,1.878934168109837e-05,281,1.962429984427347e-05,95,8.86733712517193e-06,23.0
2010-08-10,EURUSD,6.883298282928918e-05,1362,6.844293494816909e-05,287,7.713161870188099e-05,95,8.879567683622784e-05,23.0
2010-08-11,EURUSD,6.701839274633436e-05,1380,7.124276135609898e-05,286,7.519358862906782e-05,95,8.620886705087324e-05,23.0
2010-08-12,EURUSD,6.20092449796549e-05,1351,6.997748564617945e-05,286,6.899266418999656e-05,95,7.147494667646451e-05,23.0
2010-08-13,EURUSD,5.551851351403801e-05,1189,5.8671958793233983e-05,251,4.996390164567107e-05,83,5.378395875207284e-05,20.0
2010-08-15,EURUSD,1.2581575624305798e-06,124,1.4915851056061596e-06,35,1.5470169262216657e-06,11,1.092776552200938e-06,2.0
2010-08-16,EURUSD,5.0658334582272026e-05,1345,5.3577262923741066e-05,287,4.7521651331983913e-05,95,3.060619174136912e-05,23.0
2010-08-17,EURUSD,4.594843217719758e-05,1325,4.0167857136073865e-05,286,3.629344544606103e-05,95,2.958682946953269e-05,23.0
2010-08-18,EURUSD,4.460747464408677e-05,1364,4.492744504552219e-05,285,4.356001653506888e-05,95,5.791600325842694e-05,23.0
2010-08-19,EURUSD,6.292376905664926e-05,1379,5.460729790807848e-05,287,4.960165700578469e-05,95,3.8751830310098795e-05,23.0
2010-08-20,EURUSD,4.8285879337108055e-05,1198,4.628476266552848e-05,252,4.4332180858305534e-05,84,4.552973120135254e-05,21.0
2010-08-22,EURUSD,1.989923252585004e-06,137,1.90317185005779e-06,34,1.9039608852918524e-06,11,7.18815027742086e-07,2.0
2010-08-23,EURUSD,3.897818618517029e-05,1340,3.394447932005282e-05,286,3.201433828460518e-05,95,4.375372767917807e-05,23.0
2010-08-24,EURUSD,6.182309721367343e-05,1373,5.4252112625390556e-05,287,5.836165236814903e-05,95,4.1959270382962374e-05,23.0
2010-08-25,EURUSD,5.869467114812133e-05,1345,4.74916847407538e-05,287,4.106971466211994e-05,95,4.2370808511785e-05,23.0
2010-08-26,EURUSD,5.8279141870267875e-05,1366,5.844588047881702e-05,287,4.747787901738911e-05,95,3.335281228635318e-05,23.0
2010-08-27,EURUSD,5.943648755283868e-05,1199,3.936770325541286e-05,251,4.1686648583962443e-05,83,3.3479429693357524e-05,20.0
2010-08-29,EURUSD,2.4399180765715326e-06,121,2.97548890311531e-06,33,1.812877884980827e-06,11,8.908527489814037e-07,2.0
2010-08-30,EURUSD,3.264792129628042e-05,1309,2.3287644669137415e-05,287,1.9479628929867517e-05,95,8.836547108754944e-06,23.0
2010-08-31,EURUSD,4.071247220392174e-05,1337,3.6356899419344845e-05,286,3.245277102422523e-05,95,2.8727122882640733e-05,23.0
2010-09-01,EURUSD,4.034464299923746e-05,1338,4.193605534035906e-05,287,3.24938144526119e-05,95,3.480692790390213e-05,23.0
2010-09-02,EURUSD,3.710098120709414e-05,1288,3.4710920804630323e-05,287,3.368961104944354e-05,95,1.68819762053745e-05,23.0
2010-09-03,EURUSD,4.497968368646709e-05,1146,2.3096453635037233e-05,251,2.2123664130902272e-05,83,1.387879390503791e-05,20.0
2010-09-05,EURUSD,1.4987882679462182e-06,103,1.4083697845749027e-06,33,1.119613219559614e-06,11,1.5649246951484878e-07,2.0
2010-09-06,EURUSD,1.799773416785706e-05,1128,1.7206897387233724e-05,279,1.5787861511575894e-05,95,2.3893108912956856e-05,23.0
2010-09-07,EURUSD,4.216236299857446e-05,1349,3.6577394558455656e-05,287,3.2752013077664095e-05,95,1.99355407334353e-05,23.0
2010-09-08,EURUSD,3.9870103268361496e-05,1319,3.354227801096029e-05,286,4.544526789191468e-05,95,4.4298596821540913e-05,23.0
2010-09-09,EURUSD,4.1409261150634113e-05,1339,3.510201841183802e-05,286,4.000810622945584e-05,95,3.520504292706569e-05,23.0
2010-09-10,EURUSD,3.426342417480143e-05,1211,3.679018571339341e-05,252,3.4474369685805916e-05,84,4.3790443646838266e-05,21.0
2010-09-12,EURUSD,3.0253480321235095e-06,143,3.7400803260185657e-06,35,6.982069448956821e-06,11,1.2013485589459357e-05,2.0
2010-09-13,EURUSD,2.9988556240988974e-05,1329,2.9837063409650027e-05,285,2.809595808412134e-05,95,3.176122296942467e-05,23.0
2010-09-14,EURUSD,5.031715028364368e-05,1362,4.777860737536094e-05,286,6.096074720306959e-05,95,9.271433075846483e-05,23.0
2010-09-15,EURUSD,4.910314889720239e-05,1365,4.843582408862389e-05,286,2.685060640136696e-05,95,2.98053751933763e-05,23.0
2010-09-16,EURUSD,3.936197482644635e-05,1324,4.499895771746128e-05,286,4.3616956427273253e-05,95,3.3730884783073546e-05,23.0
2010-09-17,EURUSD,4.410034047852207e-05,1175,4.741290972301579e-05,251,3.782608021572976e-05,83,3.176275484982328e-05,20.0
2010-09-19,EURUSD,1.562443661148734e-06,121,1.5456721294241307e-06,34,1.73369851857266e-06,11,4.817581809251818e-07,2.0
2010-09-20,EURUSD,2.4701354929001787e-05,1246,2.6631262201158622e-05,285,2.4617801011190345e-05,95,2.299797543413349e-05,23.0
2010-09-21,EURUSD,6.0648800639196034e-05,1356,7.763464677048383e-05,286,9.072211167906688e-05,95,0.00010144615173228669,23.0
2010-09-22,EURUSD,4.769989736919748e-05,1373,4.68269550214362e-05,287,5.8885043362710107e-05,95,5.6173988802260224e-05,23.0
2010-09-23,EURUSD,5.0871637400597385e-05,1328,4.84124855679076e-05,286,4.3034137589174166e-05,95,3.456811490930563e-05,23.0
2010-09-24,EURUSD,6.044454675519253e-05,1221,5.8733477206386435e-05,251,5.105495163352956e-05,83,5.258068408094069e-05,20.0
2010-09-26,EURUSD,2.0578470905755106e-06,127,1.656280749752235e-06,32,1.7053196770385886e-06,11,5.5037523208570835e-08,2.0
2010-09-27,EURUSD,3.6531791238512176e-05,1350,3.606668701806993e-05,287,3.406052761410065e-05,95,2.3494013939658353e-05,23.0
2010-09-28,EURUSD,5.675919424222196e-05,1352,6.715163414256284e-05,287,6.369905984912076e-05,95,0.00010358296105685962,23.0
2010-09-29,EURUSD,5.2557475110486216e-05,1344,4.1241667709956526e-05,285,3.404493056366703e-05,95,2.1152818206938875e-05,23.0
2010-09-30,EURUSD,6.462618499951293e-05,1371,6.272170209874691e-05,287,5.117949273754246e-05,95,6.808463692014314e-05,23.0
2010-10-01,EURUSD,4.447291543563507e-05,1179,3.341520853715704e-05,252,3.4893205592846925e-05,84,2.8261217340025106e-05,21.0
2010-10-03,EURUSD,1.6148884742313212e-06,126,1.4256767927832247e-06,34,1.7092384464672306e-06,11,7.633898701532718e-07,2.0
2010-10-04,EURUSD,3.8293140989856706e-05,1318,3.221365318891428e-05,285,3.5811282544265206e-05,95,3.448695401315983e-05,23.0
2010-10-05,EURUSD,5.406002808954214e-05,1357,5.394448239893018e-05,286,4.9498477977119235e-05,95,5.235998752703621e-05,23.0
2010-10-06,EURUSD,4.337848353197658e-05,1328,4.006873463483645e-05,287,3.0359107117709886e-05,95,2.3182328352107446e-05,23.0
2010-10-07,EURUSD,5.0111113047440395e-05,1332,4.948057640588199e-05,287,6.398638450716952e-05,95,7.70832301785599e-05,23.0
2010-10-08,EURUSD,0.00010367027896372486,1195,8.868117214124409e-05,251,9.110274407370395e-05,83,3.2187662916831646e-05,20.0
2010-10-10,EURUSD,5.0823023251163665e-06,145,4.291572271195023e-06,35,7.1107995420246935e-06,11,6.051493045171115e-06,2.0
2010-10-11,EURUSD,3.7028504962163404e-05,1300,3.564204033166662e-05,287,3.174474911743492e-05,95,3.234141575708365e-05,23.0
2010-10-12,EURUSD,7.129441040636816e-05,1352,5.4617566102425044e-05,287,6.268739064342132e-05,95,4.7708561222059254e-05,23.0
2010-10-13,EURUSD,4.214420118929398e-05,1344,4.1836608511018806e-05,286,3.8786424938461e-05,95,4.2379572981594546e-05,23.0
2010-10-14,EURUSD,5.71669571004421e-05,1375,6.0599438184005404e-05,286,4.6375688461298925e-05,95,4.875427194779772e-05,23.0
2010-10-15,EURUSD,8.63652886171623e-05,1220,9.017532291641111e-05,251,6.37856849841648e-05,83,4.56728500867716e-05,20.0
2010-10-17,EURUSD,3.1180381649608623e-06,144,4.8263335194225144e-06,35,4.347155805536661e-06,11,1.3595571751940627e-06,2.0
2010-10-18,EURUSD,5.494619274139147e-05,1388,5.360290585693989e-05,287,5.3293801654934e-05,95,5.703203430098655e-05,23.0
2010-10-19,EURUSD,9.066965892265832e-05,1409,7.881540396823759e-05,287,5.766950104326247e-05,95,7.407709442662772e-05,23.0
2010-10-20,EURUSD,6.433350999709028e-05,1383,6.382462678252066e-05,287,6.096708296781328e-05,95,6.546131760012814e-05,23.0
2010-10-21,EURUSD,7.911836787658939e-05,1378,9.068718324684457e-05,287,0.00011758033102866736,95,5.8695269840923673e-05,23.0
2010-10-22,EURUSD,6.270375815688897e-05,1215,6.422480883961535e-05,251,4.827494727845249e-05,83,3.9535374001455436e-05,20.0
2010-10-24,EURUSD,3.899449973247423e-06,151,4.145372575248545e-06,35,4.576146632078681e-06,11,3.4591648699755628e-06,2.0
2010-10-25,EURUSD,5.375636825480896e-05,1373,4.742699021404694e-05,287,4.317006474773662e-05,95,4.271697710411212e-05,23.0
2010-10-26,EURUSD,4.962289539445835e-05,1371,4.413847103135363e-05,287,4.338691488497427e-05,95,2.25205685834405e-05,23.0
2010-10-27,EURUSD,6.635102905481205e-05,1396,5.673321698970372e-05,287,4.208957704444008e-05,95,2.9189520241713036e-05,23.0
2010-10-28,EURUSD,3.849516005214754e-05,1349,3.7220725462312794e-05,286,2.9684331872175228e-05,95,2.3019530695070243e-05,23.0
2010-10-29,EURUSD,4.5283573124793216e-05,1230,4.0365367006296566e-05,251,5.1269981051326304e-05,83,5.270562575983649e-05,20.0
2010-10-31,EURUSD,1.993476268191329e-06,136,1.96758952695665e-06,34,2.0450173694321555e-06,11,1.0250009027276411e-07,2.0
2010-11-01,EURUSD,4.777610618727914e-05,1373,3.6502938850088076e-05,286,3.1645271002806275e-05,95,2.231860537650627e-05,23.0
2010-11-02,EURUSD,4.412946519378144e-05,1376,3.1564524809916836e-05,287,3.537367909995937e-05,95,2.460599610434881e-05,23.0
2010-11-03,EURUSD,0.0001905550624236378,1396,7.403955881008843e-05,287,3.659408377267302e-05,95,3.514903439102752e-05,23.0
2010-11-04,EURUSD,4.7079645608060936e-05,1380,4.967803921974031e-05,285,4.7219692787071007e-05,95,6.312438011303502e-05,23.0
2010-11-05,EURUSD,8.878377006095384e-05,1209,6.801370530645475e-05,251,5.190115104830078e-05,83,7.173442839584064e-05,20.0
2010-11-07,EURUSD,1.8570100505563115e-06,106,1.6444109633877293e-06,23,2.959974967690535e-06,7,1.638050977784494e-06,1.0
